condition,frac_count,frac_mass,uniprot_bio_process
glucosamine,0.0006801597760286311,0.0009351303888556254,SOS response
glucosamine,0.0037140047941442798,0.0029042426238497024,Septation
glucosamine,0.003947128424138225,0.00564536044008456,Serine biosynthesis
glucosamine,0.00012649115479301104,0.00025300890050442823,Sodium transport
glucosamine,0.0007393041043789468,0.0011083943585676694,Spermidine biosynthesis
glucosamine,5.78491970725716e-05,5.328388489518974e-05,Steroid metabolism
glucosamine,0.027736315588955552,0.03243972793299633,Stress response
glucosamine,0.033966976310969656,0.030385832775893025,Sugar transport
glucosamine,0.0011088482289619416,0.0014279185624433623,Sulfate transport
glucosamine,0.000261400662891359,0.0004664014564711523,Symport
glucosamine,3.993321439711099e-05,3.094047433829925e-05,Tellurium resistance
glucosamine,0.00011893622233950355,0.00024340436831113562,Thiamine biosynthesis
glucosamine,0.004555408414252057,0.008617213149646441,Threonine biosynthesis
glucosamine,0.0001441912822555143,5.57600183697309e-05,Toxin-antitoxin system
glucosamine,0.05276256897923149,0.03914320417428003,Transcription
glucosamine,0.001910318634672607,0.0024360586199351237,Transcription antitermination
glucosamine,0.04681446273097857,0.026837210360263007,Transcription regulation
glucosamine,0.008278479127340544,0.0078716865248524,Transcription termination
glucosamine,0.03443538212308712,0.0214306531309985,Translation regulation
glucosamine,0.006130503903201888,0.004408663859854138,Translocation
glucosamine,0.15073299033939994,0.17240062251321292,Transport
glucosamine,1.2735457564484046e-05,1.6522481954894968e-05,Transposition
glucosamine,0.06355079666762722,0.10069510208838697,Tricarboxylic acid cycle
glucosamine,5.266867196159504e-05,3.2641976545036406e-05,Trimethoprim resistance
glucosamine,0.0020044315075220145,0.0028401653940351977,Tryptophan biosynthesis
glucosamine,0.00023895172074379388,0.00043351589645230923,Tryptophan catabolism
glucosamine,0.0031786838660100352,0.002968018468369384,Two-component regulatory system
glucosamine,0.00016275483056984696,0.0002350759627728959,Tyrosine biosynthesis
glucosamine,0.0008062192203957273,0.0006677276752096781,Ubiquinone biosynthesis
glucosamine,4.3171042591471347e-07,9.537367632500347e-07,Viral genome integration
glucosamine,0.00025017619181757643,0.00035015124359696106,Virulence
glucosamine,4.3171042591471347e-07,9.537367632500347e-07,Virus entry into host cell
glucosamine,6.691511601678059e-06,1.4194110514096762e-05,Xylan degradation
glucosamine,6.410899824833495e-05,0.00011091107805494536,Xylose metabolism
glucosamine,2.568677034192545e-05,3.434347875177355e-05,Zinc transport
glucosamine,8.634208518294269e-07,3.0000170487207667e-06,cAMP biosynthesis
glucosamine,0.00011764109106175942,0.0001091647994743467,mRNA processing
glucosamine,0.0013985259247507142,0.0021145758974667295,rRNA processing
glucosamine,0.003932666124870082,0.005979185783440789,tRNA processing
glucose,0.013733689062902184,0.017704506519892815,ATP synthesis
glucose,0.08586351739972102,0.14077055555019483,Amino-acid biosynthesis
glucose,0.022810424880552044,0.024986840053490705,Amino-acid transport
glucose,1.0510071623163563e-05,1.617750670930367e-05,Ammonia transport
glucose,0.08024538835904467,0.10312693484213162,Antibiotic resistance
glucose,5.1360538686780434e-05,9.734560031669412e-05,Antiport
glucose,3.5694582871121534e-06,4.395164450359288e-06,Antiviral defense
glucose,0.008133803920137734,0.013886326052448772,Arginine biosynthesis
glucose,6.88112236459954e-05,0.00012538393082705719,Arginine metabolism
glucose,0.006635226349265147,0.008819671266204074,Aromatic amino acid biosynthesis
glucose,3.0935305154972e-05,5.807807446939556e-05,Aromatic hydrocarbons catabolism
glucose,3.966064763457948e-07,2.2120264275986653e-07,Arsenical resistance
glucose,8.308905679444402e-05,8.798582730672302e-05,Ascorbate biosynthesis
glucose,0.0005790454554648604,0.0009368096997479421,Asparagine biosynthesis
glucose,0.0013663093110112632,0.0009161751248636264,Autoinducer synthesis
glucose,6.1474003833598205e-06,2.934236548549722e-06,Bacterial flagellum biogenesis
glucose,2.9745485725934614e-06,1.8240964197735262e-06,Bacterial flagellum protein export
glucose,0.00025680269343390214,0.000205685442446861,Bacteriocin transport
glucose,3.906573792006079e-05,3.611050604755284e-05,Bile acid catabolism
glucose,0.00021595222637028528,0.0002491624917281146,Biotin biosynthesis
glucose,0.013217704037176304,0.01967977183526884,Branched-chain amino acid biosynthesis
glucose,0.0007037781922756129,0.0005264334013636443,Capsule biogenesis/degradation
glucose,0.005738697409485479,0.008681543421928463,Carbohydrate metabolism
glucose,0.0007204356642821363,0.002463768241187319,Carbon dioxide fixation
glucose,0.0005976859598531128,0.001443916758274936,Cell adhesion
glucose,0.023089834143137658,0.02729417758248003,Cell cycle
glucose,0.023089834143137658,0.02729417758248003,Cell division
glucose,0.0033340723434009244,0.004602056912264007,Cell shape
glucose,0.0026360449450323255,0.0034749376276711668,Cell wall biogenesis/degradation
glucose,9.716858670471974e-06,2.0886316697904564e-05,Cellulose biosynthesis
glucose,0.002628906028458101,0.0039035646050110564,Chemotaxis
glucose,0.00015011555129688334,0.00014155318370640712,Chromate resistance
glucose,0.0001292937112887291,0.0003519102939070772,Chromosome partition
glucose,5.5128300212065485e-05,5.6043505385802006e-05,Cobalamin biosynthesis
glucose,8.090772117454215e-05,8.707790601181312e-05,Coenzyme A biosynthesis
glucose,0.025723102842835563,0.031210207204025495,Conjugation
glucose,0.001082339073947674,0.002652780947127653,Copper transport
glucose,0.016279109428089494,0.020671304427609987,Cysteine biosynthesis
glucose,0.000649641408254412,0.0010618552235468965,Cytosine metabolism
glucose,0.03572254362770391,0.012227264962600003,DNA condensation
glucose,0.00285536832645155,0.0031307039279930876,DNA damage
glucose,9.97465288009674e-05,0.00019167539148340584,DNA excision
glucose,5.155884192495333e-06,5.953338976683659e-06,DNA integration
glucose,0.0033269334268267,0.0019235091133907468,DNA recombination
glucose,0.002854971719975204,0.0031304051393487636,DNA repair
glucose,0.005276452561304454,0.010827543336812292,DNA replication
glucose,1.8243897911906562e-05,1.473308646740156e-05,DNA synthesis
glucose,0.0008739223706279589,0.00027559538215492327,Deoxyribonucleotide synthesis
glucose,0.0025236070089882925,0.001334149073720329,Detoxification
glucose,0.006248535034827998,0.0074162312900222125,Diaminopimelate biosynthesis
glucose,0.011631476435031297,0.008989378779747013,Electron transport
glucose,0.000162410352063603,0.00022107883531056067,Enterobactin biosynthesis
glucose,5.35418743066823e-06,5.9452089541792385e-06,Exopolysaccharide synthesis
glucose,0.014179474742314856,0.011696007197628406,Fatty acid biosynthesis
glucose,0.014391262600683512,0.01208064351461051,Fatty acid metabolism
glucose,0.0,9.037943799330367e-08,Fimbrium biogenesis
glucose,6.742310097878512e-06,4.07326508216396e-06,Flagellar rotation
glucose,0.00012711237566882724,0.00017428787330288592,Folate biosynthesis
glucose,6.266382326263559e-05,4.210691350893504e-05,Fucose metabolism
glucose,0.0029957670190779613,0.0055589544738347055,GMP biosynthesis
glucose,0.0038052408372997288,0.00282512091656146,Galactitol metabolism
glucose,0.00022626399475527597,0.0003041949029445851,Galactose metabolism
glucose,0.003150641848090994,0.005385624044806451,Gluconate utilization
glucose,0.005013700770725366,0.006154542589465647,Gluconeogenesis
glucose,0.00182121693937989,0.0041922853100966944,Glucose metabolism
glucose,0.0011549180591189545,0.004254849341145941,Glutamate biosynthesis
glucose,0.00039680477958396775,0.0006029422781197108,Glutathione biosynthesis
glucose,0.0004007708443474257,0.0005847425830717443,Glycerol metabolism
glucose,0.00012830219509786463,0.0002434879836349277,Glycogen biosynthesis
glucose,0.00011144641985316835,0.00026536063301230254,Glycogen metabolism
glucose,0.04238791206917134,0.06356439523963747,Glycolysis
glucose,0.01319271782916652,0.021696727245741138,Glyoxylate bypass
glucose,9.102118632135992e-05,0.00011192193417252948,Heme biosynthesis
glucose,0.004156039265627584,0.004878838885647654,Histidine biosynthesis
glucose,0.028711334338862953,0.03348867696275166,Host-virus interaction
glucose,0.013923465261833646,0.018191482487162673,Hydrogen ion transport
glucose,0.0006700666417862204,0.001886000144426474,Hydrogen peroxide
glucose,0.052682428072440966,0.0708698867874245,Ion transport
glucose,0.00225034514678604,0.0014650548167864294,Iron storage
glucose,0.0005673455644126595,0.0012712939961192556,Iron transport
glucose,0.0018646453485397544,0.0009161751248636264,Isoleucine biosynthesis
glucose,0.0005871758882299492,0.000603210527593207,Isoprene biosynthesis
glucose,0.003010441458702756,0.0040402497623490555,Leucine biosynthesis
glucose,0.0012269021345757164,0.0008329781696960553,Lipid A biosynthesis
glucose,0.015951512478627868,0.01332589995399625,Lipid biosynthesis
glucose,0.00017113569454321048,0.00027423350021255847,Lipid degradation
glucose,0.016206530442918216,0.013751475267548836,Lipid metabolism
glucose,0.000123741220619888,0.00022367879174598444,Lipid transport
glucose,0.004365645788376337,0.004893010711678201,Lipopolysaccharide biosynthesis
glucose,0.007907341622144284,0.010059933024200766,Lysine biosynthesis
glucose,1.983032381728974e-07,4.291991575937709e-07,Maltose metabolism
glucose,0.0003609118934746733,0.00033656229710812304,Menaquinone biosynthesis
glucose,0.01635208501973712,0.038006204442174944,Methionine biosynthesis
glucose,5.849945526100474e-05,3.6316851796396e-05,Methotrexate resistance
glucose,0.0010159074891597534,0.000662308775444883,Molybdenum cofactor biosynthesis
glucose,9.915161908644871e-07,1.1101401287761958e-06,Nickel transport
glucose,0.0002982480702120377,0.0002466890871404563,Nitrate assimilation
glucose,3.8669131443714994e-05,6.367829809299889e-05,Nitrogen fixation
glucose,0.00263703646122319,0.002708618106764612,Nucleotide biosynthesis
glucose,0.003730678819746719,0.0021963028815368164,Nucleotide metabolism
glucose,0.011114499893114554,0.01464972278486892,One-carbon metabolism
glucose,2.9547182487761715e-05,4.457068175012236e-05,Oxygen transport
glucose,1.626086553017759e-05,2.3853568566269187e-05,PHB biosynthesis
glucose,0.0008999000948286085,0.0008410363838798784,Pantothenate biosynthesis
glucose,0.00519058725917559,0.007867963403389655,Pentose shunt
glucose,0.002425843512569054,0.004926875750906098,Peptide transport
glucose,0.002368137270260741,0.00337644570243518,Peptidoglycan synthesis
glucose,0.0003141123292658695,0.00046634139238553953,Phenylalanine biosynthesis
glucose,0.0001927507475040563,0.0002411711335669167,Phosphate transport
glucose,0.0005205460002038557,0.0007513947144769885,Phospholipid biosynthesis
glucose,0.0005205460002038557,0.0007513947144769885,Phospholipid metabolism
glucose,0.01758334982555264,0.013648170455655449,Phosphotransferase system
glucose,8.527039241434588e-06,1.5971160960460513e-05,Plasmid copy control
glucose,0.0010704408796573003,0.0015508946483051838,Polyamine biosynthesis
glucose,4.957580954322436e-06,1.0276018292389323e-05,Polysaccharide degradation
glucose,0.0008255363805137719,0.0012030328579904093,Porphyrin biosynthesis
glucose,1.0510071623163563e-05,2.224407172529255e-05,Potassium transport
glucose,0.0004309129365497061,0.0005757046392724139,Proline biosynthesis
glucose,2.538281448613087e-05,0.00012628359829201335,Proline metabolism
glucose,0.08170866795352248,0.1323624615146333,Protein biosynthesis
glucose,0.009005148348669445,0.00955777371165879,Protein transport
glucose,0.010781945362698605,0.017406914680911215,Purine biosynthesis
glucose,8.011450822185056e-05,4.5065911547345936e-05,Purine metabolism
glucose,0.0015326857278383241,0.0009863326794703003,Purine salvage
glucose,0.0005112257480097296,0.000950841210669277,Putrescine biosynthesis
glucose,0.00035674752547304244,0.0004637827050998844,Pyridine nucleotide biosynthesis
glucose,0.003991844184420425,0.0054030396260088135,Pyridoxine biosynthesis
glucose,0.010092445003571442,0.012920008910616258,Pyrimidine biosynthesis
glucose,0.0004166351034012575,0.0004854077395786474,Queuosine biosynthesis
glucose,0.0016110155069166186,0.0013866434322260292,Quorum sensing
glucose,1.2691407243065434e-05,2.0345690835935484e-05,RNA repair
glucose,0.0007085374699917625,0.001110140128776196,Respiratory chain
glucose,8.38822697471356e-05,0.00016621975452311838,Restriction system
glucose,0.0017773919237436795,0.0010919817028779979,Riboflavin biosynthesis
glucose,0.0013440993483358986,0.0010365489809087715,Ribosome biogenesis
glucose,0.0005387898981157623,0.0007246350961914616,SOS response
glucose,0.004435646831451369,0.003350931153763598,Septation
glucose,0.005887821444591497,0.008430874606233794,Serine biosynthesis
glucose,3.5892886109294435e-05,7.068572956615797e-05,Sodium transport
glucose,0.0010874949581401695,0.0015975287875437377,Spermidine biosynthesis
glucose,3.906573792006079e-05,3.611050604755284e-05,Steroid metabolism
glucose,0.026709066543031207,0.03141533138603551,Stress response
glucose,0.019953271824956938,0.016610043468115836,Sugar transport
glucose,0.0012443528195349312,0.0016079286132854329,Sulfate transport
glucose,0.0001308801371941123,0.00023544586441951446,Symport
glucose,4.441992535072902e-05,3.458354750611346e-05,Tellurium resistance
glucose,0.00011878363966556556,0.00023717380372032708,Thiamine biosynthesis
glucose,0.006876164783645218,0.012092273573706808,Threonine biosynthesis
glucose,0.00017530006254484133,6.82055238226178e-05,Toxin-antitoxin system
glucose,0.05228502838314248,0.038450929396445614,Transcription
glucose,0.0021123260930177032,0.002772874172954372,Transcription antitermination
glucose,0.046241737199823434,0.0271161056706773,Transcription regulation
glucose,0.009408497135113119,0.00906683220416841,Transcription termination
glucose,0.03920355867059096,0.024483335791738507,Translation regulation
glucose,0.006126776846589839,0.004271930642235177,Translocation
glucose,0.12262219544687833,0.13979841765890996,Transport
glucose,9.320252194126179e-06,1.2133130031977753e-05,Transposition
glucose,0.032877288766399185,0.05033698894005458,Tricarboxylic acid cycle
glucose,5.849945526100474e-05,3.6316851796396e-05,Trimethoprim resistance
glucose,0.002515079969746858,0.0035429565076370412,Tryptophan biosynthesis
glucose,0.00012354291738171509,0.00022474353581001513,Tryptophan catabolism
glucose,0.00294024211238955,0.0027551090461803837,Two-component regulatory system
glucose,0.00028079738525282275,0.00040773919971408236,Tyrosine biosynthesis
glucose,0.0008475480399509636,0.0006730214213418245,Ubiquinone biosynthesis
glucose,0.0,2.3275800469508344e-09,Viral genome integration
glucose,0.00020544215474712174,0.0002459641326210456,Virulence
glucose,0.0,2.3275800469508344e-09,Virus entry into host cell
glucose,4.957580954322436e-06,1.0276018292389323e-05,Xylan degradation
glucose,6.10773973572524e-05,0.00010602044575561512,Xylose metabolism
glucose,8.844324422511225e-05,0.0001063918681035328,Zinc transport
glucose,5.949097145186923e-07,2.1294881280614017e-06,cAMP biosynthesis
glucose,0.0001382173570065095,0.00013028670581957064,mRNA processing
glucose,0.0016294577080666981,0.0022357051800465147,rRNA processing
glucose,0.004748569341288202,0.0070880750853958875,tRNA processing
glycerol,0.017113314771895188,0.02194860442538569,ATP synthesis
glycerol,0.06971620007473535,0.10903923743243268,Amino-acid biosynthesis
glycerol,0.023769728727965494,0.02559577044149484,Amino-acid transport
glycerol,4.319962329928483e-07,5.823750551383039e-07,Ammonia transport
glycerol,0.07128715437601384,0.08900051332880643,Antibiotic resistance
glycerol,0.00010972704318018347,0.00021872362194884758,Antiport
glycerol,7.3439359608784216e-06,8.820092438125151e-06,Antiviral defense
glycerol,0.005356105294761829,0.009065356802949428,Arginine biosynthesis
glycerol,6.436743871593439e-05,0.00011454117019571296,Arginine metabolism
glycerol,0.0054364565940985,0.007301960700879508,Aromatic amino acid biosynthesis
glycerol,4.060764590132774e-05,7.366822166944147e-05,Aromatic hydrocarbons catabolism
glycerol,3.2399717474463622e-06,1.7604619987386893e-06,Arsenical resistance
glycerol,0.00012938287178135806,0.00013608015601361434,Ascorbate biosynthesis
glycerol,0.00043674819155576966,0.000775759138333084,Asparagine biosynthesis
glycerol,0.001495138962388248,0.0009913712770674944,Autoinducer synthesis
glycerol,1.2311892640296177e-05,4.8590529409631e-06,Bacterial flagellum biogenesis
glycerol,2.1599811649642415e-06,1.2447711102192752e-06,Bacterial flagellum protein export
glycerol,0.00023003799406869172,0.00018400384375705646,Bacteriocin transport
glycerol,5.054355926016325e-05,4.6234355522430226e-05,Bile acid catabolism
glycerol,0.0001280868830823795,0.00015250668905740085,Biotin biosynthesis
glycerol,0.01366900880624321,0.019684676968674385,Branched-chain amino acid biosynthesis
glycerol,0.0005808189352588845,0.0004279256340267393,Capsule biogenesis/degradation
glycerol,0.0071545056127110575,0.010874307082042265,Carbohydrate metabolism
glycerol,0.00047195588454468677,0.001595974387745428,Carbon dioxide fixation
glycerol,0.0005901068542682308,0.001434518683527772,Cell adhesion
glycerol,0.02372825708959818,0.02740662344214187,Cell cycle
glycerol,0.02372825708959818,0.02740662344214187,Cell division
glycerol,0.0034315620767786906,0.004705236766034582,Cell shape
glycerol,0.002737344130359183,0.0035152324860740123,Cell wall biogenesis/degradation
glycerol,1.706385120321751e-05,3.616504636297788e-05,Cellulose biosynthesis
glycerol,0.009936345355068503,0.013262889740956482,Chemotaxis
glycerol,0.00021491812591394204,0.00020094162207825444,Chromate resistance
glycerol,0.0001235509226359546,0.00035744046991057285,Chromosome partition
glycerol,0.00011059103564616916,9.975951326185907e-05,Cobalamin biosynthesis
glycerol,7.473534830776275e-05,8.06878416088566e-05,Coenzyme A biosynthesis
glycerol,0.024296332135983773,0.02900627879588466,Conjugation
glycerol,0.001661241513973998,0.00402772366378094,Copper transport
glycerol,0.016403760959204434,0.020439586190911293,Cysteine biosynthesis
glycerol,0.0006695941611389148,0.00108472911033394,Cytosine metabolism
glycerol,0.03909501109150328,0.013327675364895621,DNA condensation
glycerol,0.0032211799113111735,0.003512056794898343,DNA damage
glycerol,0.00010130311663682292,0.00019988356663456805,DNA excision
glycerol,5.399952912410604e-06,6.570613217514604e-06,DNA integration
glycerol,0.003464393790486147,0.002034573934042298,DNA recombination
glycerol,0.003220963913194677,0.00351190386587623,DNA repair
glycerol,0.005463888354893545,0.011198127706861372,DNA replication
glycerol,1.1015903941317632e-05,8.802309993693448e-06,DNA synthesis
glycerol,0.001338756326044837,0.00041722949370106936,Deoxyribonucleotide synthesis
glycerol,0.0027135843375445767,0.001389431295671187,Detoxification
glycerol,0.00472301481531081,0.005511313002718,Diaminopimelate biosynthesis
glycerol,0.012022455164190968,0.009370894483101468,Electron transport
glycerol,9.503917125842663e-05,0.00013622241556906798,Enterobactin biosynthesis
glycerol,5.399952912410604e-06,6.137361741380569e-06,Exopolysaccharide synthesis
glycerol,0.014517233409724667,0.01173803597297899,Fatty acid biosynthesis
glycerol,0.014810990848159804,0.012283210598927282,Fatty acid metabolism
glycerol,0.0,1.8982759430843955e-09,Fimbrium biogenesis
glycerol,6.911939727885573e-06,5.121343996330732e-06,Flagellar rotation
glycerol,0.00013521482092676153,0.00015395151266747682,Folate biosynthesis
glycerol,0.00011879896407303329,8.310625405156833e-05,Fucose metabolism
glycerol,0.0017007691692928438,0.003134155831087818,GMP biosynthesis
glycerol,0.010993440137202003,0.00817681251080826,Galactitol metabolism
glycerol,0.0002903014685711941,0.00039019128694266355,Galactose metabolism
glycerol,0.002049174131201576,0.003466687541960682,Gluconate utilization
glycerol,0.006082506960539304,0.008157282941211142,Gluconeogenesis
glycerol,0.002602345307548918,0.005749108740880961,Glucose metabolism
glycerol,0.0009786874658452979,0.003547597664124935,Glutamate biosynthesis
glycerol,0.00040110850233385963,0.0006121606495614079,Glutathione biosynthesis
glycerol,0.008169264764011258,0.015176249375793404,Glycerol metabolism
glycerol,0.00016415856853728235,0.0003054134831145151,Glycogen biosynthesis
glycerol,0.00013197484917931514,0.0003049689220037224,Glycogen metabolism
glycerol,0.036673456207461874,0.05377544564480507,Glycolysis
glycerol,0.02345696345527867,0.03874434102607435,Glyoxylate bypass
glycerol,8.294327673462687e-05,0.00010067975476119975,Heme biosynthesis
glycerol,0.003404778310333134,0.003939256002733214,Histidine biosynthesis
glycerol,0.02710236366738882,0.031337112699770256,Host-virus interaction
glycerol,0.017313977022120366,0.022459849702797175,Hydrogen ion transport
glycerol,0.001089278501491467,0.003031906775605521,Hydrogen peroxide
glycerol,0.05781448785766588,0.07764482378404071,Ion transport
glycerol,0.0029004227083139836,0.0018462622931216608,Iron storage
glycerol,0.0005466912328524495,0.0011616007059994196,Iron transport
glycerol,0.001963638877068992,0.0009439366065459241,Isoleucine biosynthesis
glycerol,0.0006194825981117445,0.0006129697507830505,Isoprene biosynthesis
glycerol,0.0035693688751034093,0.004832379274315544,Leucine biosynthesis
glycerol,0.0011873416463808436,0.0008165120553594416,Lipid A biosynthesis
glycerol,0.016270058125093148,0.013381382792690475,Lipid biosynthesis
glycerol,0.00024364587540796646,0.0004055508733205479,Lipid degradation
glycerol,0.016618247088885384,0.013977170701102506,Lipid metabolism
glycerol,0.0003121172783373329,0.000531250527397155,Lipid transport
glycerol,0.004362729956994775,0.0047175180201200605,Lipopolysaccharide biosynthesis
glycerol,0.005766285717988539,0.007149965257099517,Lysine biosynthesis
glycerol,2.1599811649642414e-07,2.947440164554927e-07,Maltose metabolism
glycerol,0.0003434370052293144,0.00031787897666113956,Menaquinone biosynthesis
glycerol,0.01064028321673035,0.023704932005794,Methionine biosynthesis
glycerol,6.415144059943797e-05,3.943257052730348e-05,Methotrexate resistance
glycerol,0.0009119440478479028,0.0006043790518780942,Molybdenum cofactor biosynthesis
glycerol,4.319962329928483e-07,4.4100462190625757e-07,Nickel transport
glycerol,0.0003347970805694574,0.00027588232435195087,Nitrate assimilation
glycerol,1.9007834251685324e-05,3.160829497735374e-05,Nitrogen fixation
glycerol,0.0025958653640540254,0.0027262710119356093,Nucleotide biosynthesis
glycerol,0.005191946726224548,0.0029701127812053496,Nucleotide metabolism
glycerol,0.006758797063289608,0.008902558524177177,One-carbon metabolism
glycerol,1.814384178569963e-05,2.7073771647269238e-05,Oxygen transport
glycerol,6.868740104586288e-05,9.913712770674943e-05,PHB biosynthesis
glycerol,0.0008626964772867181,0.0008230382124658769,Pantothenate biosynthesis
glycerol,0.004534232461492936,0.006458139256484077,Pentose shunt
glycerol,0.004041324759648096,0.008289081182409046,Peptide transport
glycerol,0.002330835675112913,0.003323629745913345,Peptidoglycan synthesis
glycerol,0.0003164372406672614,0.0004667891663322282,Phenylalanine biosynthesis
glycerol,0.00026697367198958024,0.000313227920527083,Phosphate transport
glycerol,0.0005516591895318673,0.000799316431593984,Phospholipid biosynthesis
glycerol,0.0005516591895318673,0.000799316431593984,Phospholipid metabolism
glycerol,0.0179582994036292,0.012353244204540767,Phosphotransferase system
glycerol,7.127937844381997e-06,1.3070096657302391e-05,Plasmid copy control
glycerol,0.0010128151682517329,0.0014612723711752709,Polyamine biosynthesis
glycerol,5.399952912410604e-06,1.1114027769814958e-05,Polysaccharide degradation
glycerol,0.0009128080403138885,0.0012562318956555085,Porphyrin biosynthesis
glycerol,1.2095894523799753e-05,2.3824029927375344e-05,Potassium transport
glycerol,0.0004214123252845235,0.0005650371718173925,Proline biosynthesis
glycerol,2.8943747610520837e-05,0.00014270411656442406,Proline metabolism
glycerol,0.06879151213801415,0.11130769941247408,Protein biosynthesis
glycerol,0.009899193679031118,0.012485604699957936,Protein transport
glycerol,0.008409886665788274,0.013486650418115056,Purine biosynthesis
glycerol,0.0001019511109863122,5.614806829310517e-05,Purine metabolism
glycerol,0.0013365963448798727,0.0008304401549605738,Purine salvage
glycerol,0.000717545743001121,0.0011469676658449038,Putrescine biosynthesis
glycerol,0.0003421410165303359,0.0004335804513560211,Pyridine nucleotide biosynthesis
glycerol,0.0025194020308142912,0.0033146920981806925,Pyridoxine biosynthesis
glycerol,0.01042406910211743,0.011829033186747126,Pyrimidine biosynthesis
glycerol,0.0002950534271341154,0.00032555210143341977,Queuosine biosynthesis
glycerol,0.0017480727568055607,0.0014714972767235007,Quorum sensing
glycerol,7.991930310367694e-06,1.2758903879747571e-05,RNA repair
glycerol,0.0006771540952162897,0.0010802834992260139,Respiratory chain
glycerol,6.933539539535215e-05,0.0001312788960170543,Restriction system
glycerol,0.0015748422673754286,0.0009749225159681683,Riboflavin biosynthesis
glycerol,0.001150837964692948,0.0008833206990893532,Ribosome biogenesis
glycerol,0.0006628982195275257,0.0008848295394993833,SOS response
glycerol,0.003887102104469649,0.002864191650947905,Septation
glycerol,0.0034281061069147477,0.004845671651528243,Serine biosynthesis
glycerol,0.00013456682657727226,0.00027153303629990033,Sodium transport
glycerol,0.0010329029930859002,0.001515508826691968,Spermidine biosynthesis
glycerol,5.054355926016325e-05,4.6234355522430226e-05,Steroid metabolism
glycerol,0.031097896826339674,0.03473675286868454,Stress response
glycerol,0.027822933384020893,0.02428136418134007,Sugar transport
glycerol,0.0012065654787490254,0.0015451165966707545,Sulfate transport
glycerol,0.00015443865329494328,0.0002780102472280374,Symport
glycerol,3.499169487242071e-05,2.6895947202952197e-05,Tellurium resistance
glycerol,0.00010864705259770135,0.00022032448650881177,Thiamine biosynthesis
glycerol,0.005436672592214996,0.009681207309730416,Threonine biosynthesis
glycerol,0.00013996677948968284,5.452097462760426e-05,Toxin-antitoxin system
glycerol,0.054175351590934125,0.03949305877014586,Transcription
glycerol,0.001791056381988349,0.0023130070033428097,Transcription antitermination
glycerol,0.04795806180570106,0.027516226796504624,Transcription regulation
glycerol,0.00870191611929144,0.008179924438583808,Transcription termination
glycerol,0.03964299831305471,0.024238240851134133,Translation regulation
glycerol,0.0054148567824488575,0.003847231852799146,Translocation
glycerol,0.13902005974507903,0.15955982046679987,Transport
glycerol,1.2095894523799753e-05,1.551518276666168e-05,Transposition
glycerol,0.053489773569174476,0.08274984496343478,Tricarboxylic acid cycle
glycerol,6.415144059943797e-05,3.943257052730348e-05,Trimethoprim resistance
glycerol,0.0023550274641605125,0.0033404321864955837,Tryptophan biosynthesis
glycerol,0.00022658202420474893,0.00040812488215203696,Tryptophan catabolism
glycerol,0.0031974201184965666,0.0029815051042305202,Two-component regulatory system
glycerol,0.000266325677640091,0.0003823225552816345,Tyrosine biosynthesis
glycerol,0.0008026490009007121,0.0006453471364820754,Ubiquinone biosynthesis
glycerol,4.319962329928483e-07,7.779819438870471e-07,Viral genome integration
glycerol,0.00021211015039948852,0.00029341033312311495,Virulence
glycerol,4.319962329928483e-07,7.779819438870471e-07,Virus entry into host cell
glycerol,5.399952912410604e-06,1.1114027769814958e-05,Xylan degradation
glycerol,5.896748580352379e-05,0.00010135993326071242,Xylose metabolism
glycerol,4.859957621169544e-05,5.789963906962801e-05,Zinc transport
glycerol,4.319962329928483e-07,1.4314867767521668e-06,cAMP biosynthesis
glycerol,0.0001349988228102651,0.0001246549354662446,mRNA processing
glycerol,0.0014197556197309959,0.001961781497761117,rRNA processing
glycerol,0.004499240766620515,0.006650880775494928,tRNA processing
glycerol_pAA,0.02059944384420553,0.02773522000205987,ATP synthesis
glycerol_pAA,0.035420251864184626,0.04730366083907868,Amino-acid biosynthesis
glycerol_pAA,0.00913243238456225,0.00999696806117903,Amino-acid transport
glycerol_pAA,5.667829752563808e-07,8.053751046738743e-07,Ammonia transport
glycerol_pAA,0.09079480685098922,0.11478380969505901,Antibiotic resistance
glycerol_pAA,9.224392922297597e-05,0.00019341864015745718,Antiport
glycerol_pAA,1.5586531819550471e-06,2.018031155817807e-06,Antiviral defense
glycerol_pAA,0.0008819143094989285,0.0015405631469936605,Arginine biosynthesis
glycerol_pAA,9.153545050390549e-05,0.0001605850588939086,Arginine metabolism
glycerol_pAA,0.0021369135124603695,0.002777625432298242,Aromatic amino acid biosynthesis
glycerol_pAA,2.9047627481889512e-05,5.1859419762935585e-05,Aromatic hydrocarbons catabolism
glycerol_pAA,0.0,1.2494032042088999e-08,Arsenical resistance
glycerol_pAA,8.657609947041215e-05,9.520574906582035e-05,Ascorbate biosynthesis
glycerol_pAA,0.00488042650418888,0.007306558934417734,Asparagine biosynthesis
glycerol_pAA,0.000863493862803096,0.0006002035000611382,Autoinducer synthesis
glycerol_pAA,9.068527604102092e-06,3.7972058167133235e-06,Bacterial flagellum biogenesis
glycerol_pAA,1.7003489257691423e-06,1.0503561251069918e-06,Bacterial flagellum protein export
glycerol_pAA,0.0002512265537823908,0.0002091525461947742,Bacteriocin transport
glycerol_pAA,2.8622540250447228e-05,2.7529742171171593e-05,Bile acid catabolism
