condition,frac_count,frac_mass,growth_rate_hr,uniprot_bio_process
glucose,0.0008255363805137719,0.0012030328579904093,0.58,Porphyrin biosynthesis
glucose,1.0510071623163563e-05,2.224407172529255e-05,0.58,Potassium transport
glucose,0.0004309129365497061,0.0005757046392724139,0.58,Proline biosynthesis
glucose,2.538281448613087e-05,0.00012628359829201335,0.58,Proline metabolism
glucose,0.08170866795352248,0.1323624615146333,0.58,Protein biosynthesis
glucose,0.009005148348669445,0.00955777371165879,0.58,Protein transport
glucose,0.010781945362698605,0.017406914680911215,0.58,Purine biosynthesis
glucose,8.011450822185056e-05,4.5065911547345936e-05,0.58,Purine metabolism
glucose,0.0015326857278383241,0.0009863326794703003,0.58,Purine salvage
glucose,0.0005112257480097296,0.000950841210669277,0.58,Putrescine biosynthesis
glucose,0.00035674752547304244,0.0004637827050998844,0.58,Pyridine nucleotide biosynthesis
glucose,0.003991844184420425,0.0054030396260088135,0.58,Pyridoxine biosynthesis
glucose,0.010092445003571442,0.012920008910616258,0.58,Pyrimidine biosynthesis
glucose,0.0004166351034012575,0.0004854077395786474,0.58,Queuosine biosynthesis
glucose,0.0016110155069166186,0.0013866434322260292,0.58,Quorum sensing
glucose,1.2691407243065434e-05,2.0345690835935484e-05,0.58,RNA repair
glucose,0.0007085374699917625,0.001110140128776196,0.58,Respiratory chain
glucose,8.38822697471356e-05,0.00016621975452311838,0.58,Restriction system
glucose,0.0017773919237436795,0.0010919817028779979,0.58,Riboflavin biosynthesis
glucose,0.0013440993483358986,0.0010365489809087715,0.58,Ribosome biogenesis
glucose,0.0005387898981157623,0.0007246350961914616,0.58,SOS response
glucose,0.004435646831451369,0.003350931153763598,0.58,Septation
glucose,0.005887821444591497,0.008430874606233794,0.58,Serine biosynthesis
glucose,3.5892886109294435e-05,7.068572956615797e-05,0.58,Sodium transport
glucose,0.0010874949581401695,0.0015975287875437377,0.58,Spermidine biosynthesis
glucose,3.906573792006079e-05,3.611050604755284e-05,0.58,Steroid metabolism
glucose,0.026709066543031207,0.03141533138603551,0.58,Stress response
glucose,0.019953271824956938,0.016610043468115836,0.58,Sugar transport
glucose,0.0012443528195349312,0.0016079286132854329,0.58,Sulfate transport
glucose,0.0001308801371941123,0.00023544586441951446,0.58,Symport
glucose,4.441992535072902e-05,3.458354750611346e-05,0.58,Tellurium resistance
glucose,0.00011878363966556556,0.00023717380372032708,0.58,Thiamine biosynthesis
glucose,0.006876164783645218,0.012092273573706808,0.58,Threonine biosynthesis
glucose,0.00017530006254484133,6.82055238226178e-05,0.58,Toxin-antitoxin system
glucose,0.05228502838314248,0.038450929396445614,0.58,Transcription
glucose,0.0021123260930177032,0.002772874172954372,0.58,Transcription antitermination
glucose,0.046241737199823434,0.0271161056706773,0.58,Transcription regulation
glucose,0.009408497135113119,0.00906683220416841,0.58,Transcription termination
glucose,0.03920355867059096,0.024483335791738507,0.58,Translation regulation
glucose,0.006126776846589839,0.004271930642235177,0.58,Translocation
glucose,0.12262219544687833,0.13979841765890996,0.58,Transport
glucose,9.320252194126179e-06,1.2133130031977753e-05,0.58,Transposition
glucose,0.032877288766399185,0.05033698894005458,0.58,Tricarboxylic acid cycle
glucose,5.849945526100474e-05,3.6316851796396e-05,0.58,Trimethoprim resistance
glucose,0.002515079969746858,0.0035429565076370412,0.58,Tryptophan biosynthesis
glucose,0.00012354291738171509,0.00022474353581001513,0.58,Tryptophan catabolism
glucose,0.00294024211238955,0.0027551090461803837,0.58,Two-component regulatory system
glucose,0.00028079738525282275,0.00040773919971408236,0.58,Tyrosine biosynthesis
glucose,0.0008475480399509636,0.0006730214213418245,0.58,Ubiquinone biosynthesis
glucose,0.0,2.3275800469508344e-09,0.58,Viral genome integration
glucose,0.00020544215474712174,0.0002459641326210456,0.58,Virulence
glucose,0.0,2.3275800469508344e-09,0.58,Virus entry into host cell
glucose,4.957580954322436e-06,1.0276018292389323e-05,0.58,Xylan degradation
glucose,6.10773973572524e-05,0.00010602044575561512,0.58,Xylose metabolism
glucose,8.844324422511225e-05,0.0001063918681035328,0.58,Zinc transport
glucose,5.949097145186923e-07,2.1294881280614017e-06,0.58,cAMP biosynthesis
glucose,0.0001382173570065095,0.00013028670581957064,0.58,mRNA processing
glucose,0.0016294577080666981,0.0022357051800465147,0.58,rRNA processing
glucose,0.004748569341288202,0.0070880750853958875,0.58,tRNA processing
glycerol,0.017113314771895188,0.02194860442538569,0.47,ATP synthesis
glycerol,0.06971620007473535,0.10903923743243268,0.47,Amino-acid biosynthesis
glycerol,0.023769728727965494,0.02559577044149484,0.47,Amino-acid transport
glycerol,4.319962329928483e-07,5.823750551383039e-07,0.47,Ammonia transport
glycerol,0.07128715437601384,0.08900051332880643,0.47,Antibiotic resistance
glycerol,0.00010972704318018347,0.00021872362194884758,0.47,Antiport
glycerol,7.3439359608784216e-06,8.820092438125151e-06,0.47,Antiviral defense
glycerol,0.005356105294761829,0.009065356802949428,0.47,Arginine biosynthesis
glycerol,6.436743871593439e-05,0.00011454117019571296,0.47,Arginine metabolism
glycerol,0.0054364565940985,0.007301960700879508,0.47,Aromatic amino acid biosynthesis
glycerol,4.060764590132774e-05,7.366822166944147e-05,0.47,Aromatic hydrocarbons catabolism
glycerol,3.2399717474463622e-06,1.7604619987386893e-06,0.47,Arsenical resistance
glycerol,0.00012938287178135806,0.00013608015601361434,0.47,Ascorbate biosynthesis
glycerol,0.00043674819155576966,0.000775759138333084,0.47,Asparagine biosynthesis
glycerol,0.001495138962388248,0.0009913712770674944,0.47,Autoinducer synthesis
glycerol,1.2311892640296177e-05,4.8590529409631e-06,0.47,Bacterial flagellum biogenesis
glycerol,2.1599811649642415e-06,1.2447711102192752e-06,0.47,Bacterial flagellum protein export
glycerol,0.00023003799406869172,0.00018400384375705646,0.47,Bacteriocin transport
glycerol,5.054355926016325e-05,4.6234355522430226e-05,0.47,Bile acid catabolism
glycerol,0.0001280868830823795,0.00015250668905740085,0.47,Biotin biosynthesis
glycerol,0.01366900880624321,0.019684676968674385,0.47,Branched-chain amino acid biosynthesis
glycerol,0.0005808189352588845,0.0004279256340267393,0.47,Capsule biogenesis/degradation
glycerol,0.0071545056127110575,0.010874307082042265,0.47,Carbohydrate metabolism
glycerol,0.00047195588454468677,0.001595974387745428,0.47,Carbon dioxide fixation
glycerol,0.0005901068542682308,0.001434518683527772,0.47,Cell adhesion
glycerol,0.02372825708959818,0.02740662344214187,0.47,Cell cycle
glycerol,0.02372825708959818,0.02740662344214187,0.47,Cell division
glycerol,0.0034315620767786906,0.004705236766034582,0.47,Cell shape
glycerol,0.002737344130359183,0.0035152324860740123,0.47,Cell wall biogenesis/degradation
glycerol,1.706385120321751e-05,3.616504636297788e-05,0.47,Cellulose biosynthesis
glycerol,0.009936345355068503,0.013262889740956482,0.47,Chemotaxis
glycerol,0.00021491812591394204,0.00020094162207825444,0.47,Chromate resistance
glycerol,0.0001235509226359546,0.00035744046991057285,0.47,Chromosome partition
glycerol,0.00011059103564616916,9.975951326185907e-05,0.47,Cobalamin biosynthesis
glycerol,7.473534830776275e-05,8.06878416088566e-05,0.47,Coenzyme A biosynthesis
glycerol,0.024296332135983773,0.02900627879588466,0.47,Conjugation
glycerol,0.001661241513973998,0.00402772366378094,0.47,Copper transport
glycerol,0.016403760959204434,0.020439586190911293,0.47,Cysteine biosynthesis
glycerol,0.0006695941611389148,0.00108472911033394,0.47,Cytosine metabolism
glycerol,0.03909501109150328,0.013327675364895621,0.47,DNA condensation
glycerol,0.0032211799113111735,0.003512056794898343,0.47,DNA damage
glycerol,0.00010130311663682292,0.00019988356663456805,0.47,DNA excision
glycerol,5.399952912410604e-06,6.570613217514604e-06,0.47,DNA integration
glycerol,0.003464393790486147,0.002034573934042298,0.47,DNA recombination
glycerol,0.003220963913194677,0.00351190386587623,0.47,DNA repair
glycerol,0.005463888354893545,0.011198127706861372,0.47,DNA replication
glycerol,1.1015903941317632e-05,8.802309993693448e-06,0.47,DNA synthesis
glycerol,0.001338756326044837,0.00041722949370106936,0.47,Deoxyribonucleotide synthesis
glycerol,0.0027135843375445767,0.001389431295671187,0.47,Detoxification
glycerol,0.00472301481531081,0.005511313002718,0.47,Diaminopimelate biosynthesis
glycerol,0.012022455164190968,0.009370894483101468,0.47,Electron transport
glycerol,9.503917125842663e-05,0.00013622241556906798,0.47,Enterobactin biosynthesis
glycerol,5.399952912410604e-06,6.137361741380569e-06,0.47,Exopolysaccharide synthesis
glycerol,0.014517233409724667,0.01173803597297899,0.47,Fatty acid biosynthesis
glycerol,0.014810990848159804,0.012283210598927282,0.47,Fatty acid metabolism
glycerol,0.0,1.8982759430843955e-09,0.47,Fimbrium biogenesis
glycerol,6.911939727885573e-06,5.121343996330732e-06,0.47,Flagellar rotation
glycerol,0.00013521482092676153,0.00015395151266747682,0.47,Folate biosynthesis
glycerol,0.00011879896407303329,8.310625405156833e-05,0.47,Fucose metabolism
glycerol,0.0017007691692928438,0.003134155831087818,0.47,GMP biosynthesis
glycerol,0.010993440137202003,0.00817681251080826,0.47,Galactitol metabolism
glycerol,0.0002903014685711941,0.00039019128694266355,0.47,Galactose metabolism
glycerol,0.002049174131201576,0.003466687541960682,0.47,Gluconate utilization
glycerol,0.006082506960539304,0.008157282941211142,0.47,Gluconeogenesis
glycerol,0.002602345307548918,0.005749108740880961,0.47,Glucose metabolism
glycerol,0.0009786874658452979,0.003547597664124935,0.47,Glutamate biosynthesis
glycerol,0.00040110850233385963,0.0006121606495614079,0.47,Glutathione biosynthesis
glycerol,0.008169264764011258,0.015176249375793404,0.47,Glycerol metabolism
glycerol,0.00016415856853728235,0.0003054134831145151,0.47,Glycogen biosynthesis
glycerol,0.00013197484917931514,0.0003049689220037224,0.47,Glycogen metabolism
glycerol,0.036673456207461874,0.05377544564480507,0.47,Glycolysis
glycerol,0.02345696345527867,0.03874434102607435,0.47,Glyoxylate bypass
glycerol,8.294327673462687e-05,0.00010067975476119975,0.47,Heme biosynthesis
glycerol,0.003404778310333134,0.003939256002733214,0.47,Histidine biosynthesis
glycerol,0.02710236366738882,0.031337112699770256,0.47,Host-virus interaction
glycerol,0.017313977022120366,0.022459849702797175,0.47,Hydrogen ion transport
glycerol,0.001089278501491467,0.003031906775605521,0.47,Hydrogen peroxide
glycerol,0.05781448785766588,0.07764482378404071,0.47,Ion transport
glycerol,0.0029004227083139836,0.0018462622931216608,0.47,Iron storage
glycerol,0.0005466912328524495,0.0011616007059994196,0.47,Iron transport
glycerol,0.001963638877068992,0.0009439366065459241,0.47,Isoleucine biosynthesis
glycerol,0.0006194825981117445,0.0006129697507830505,0.47,Isoprene biosynthesis
glycerol,0.0035693688751034093,0.004832379274315544,0.47,Leucine biosynthesis
glycerol,0.0011873416463808436,0.0008165120553594416,0.47,Lipid A biosynthesis
glycerol,0.016270058125093148,0.013381382792690475,0.47,Lipid biosynthesis
glycerol,0.00024364587540796646,0.0004055508733205479,0.47,Lipid degradation
glycerol,0.016618247088885384,0.013977170701102506,0.47,Lipid metabolism
glycerol,0.0003121172783373329,0.000531250527397155,0.47,Lipid transport
glycerol,0.004362729956994775,0.0047175180201200605,0.47,Lipopolysaccharide biosynthesis
glycerol,0.005766285717988539,0.007149965257099517,0.47,Lysine biosynthesis
glycerol,2.1599811649642414e-07,2.947440164554927e-07,0.47,Maltose metabolism
glycerol,0.0003434370052293144,0.00031787897666113956,0.47,Menaquinone biosynthesis
glycerol,0.01064028321673035,0.023704932005794,0.47,Methionine biosynthesis
glycerol,6.415144059943797e-05,3.943257052730348e-05,0.47,Methotrexate resistance
glycerol,0.0009119440478479028,0.0006043790518780942,0.47,Molybdenum cofactor biosynthesis
glycerol,4.319962329928483e-07,4.4100462190625757e-07,0.47,Nickel transport
glycerol,0.0003347970805694574,0.00027588232435195087,0.47,Nitrate assimilation
glycerol,1.9007834251685324e-05,3.160829497735374e-05,0.47,Nitrogen fixation
glycerol,0.0025958653640540254,0.0027262710119356093,0.47,Nucleotide biosynthesis
glycerol,0.005191946726224548,0.0029701127812053496,0.47,Nucleotide metabolism
glycerol,0.006758797063289608,0.008902558524177177,0.47,One-carbon metabolism
glycerol,1.814384178569963e-05,2.7073771647269238e-05,0.47,Oxygen transport
glycerol,6.868740104586288e-05,9.913712770674943e-05,0.47,PHB biosynthesis
glycerol,0.0008626964772867181,0.0008230382124658769,0.47,Pantothenate biosynthesis
glycerol,0.004534232461492936,0.006458139256484077,0.47,Pentose shunt
glycerol,0.004041324759648096,0.008289081182409046,0.47,Peptide transport
glycerol,0.002330835675112913,0.003323629745913345,0.47,Peptidoglycan synthesis
glycerol,0.0003164372406672614,0.0004667891663322282,0.47,Phenylalanine biosynthesis
glycerol,0.00026697367198958024,0.000313227920527083,0.47,Phosphate transport
glycerol,0.0005516591895318673,0.000799316431593984,0.47,Phospholipid biosynthesis
glycerol,0.0005516591895318673,0.000799316431593984,0.47,Phospholipid metabolism
glycerol,0.0179582994036292,0.012353244204540767,0.47,Phosphotransferase system
glycerol,7.127937844381997e-06,1.3070096657302391e-05,0.47,Plasmid copy control
glycerol,0.0010128151682517329,0.0014612723711752709,0.47,Polyamine biosynthesis
glycerol,5.399952912410604e-06,1.1114027769814958e-05,0.47,Polysaccharide degradation
glycerol,0.0009128080403138885,0.0012562318956555085,0.47,Porphyrin biosynthesis
glycerol,1.2095894523799753e-05,2.3824029927375344e-05,0.47,Potassium transport
glycerol,0.0004214123252845235,0.0005650371718173925,0.47,Proline biosynthesis
glycerol,2.8943747610520837e-05,0.00014270411656442406,0.47,Proline metabolism
glycerol,0.06879151213801415,0.11130769941247408,0.47,Protein biosynthesis
glycerol,0.009899193679031118,0.012485604699957936,0.47,Protein transport
glycerol,0.008409886665788274,0.013486650418115056,0.47,Purine biosynthesis
glycerol,0.0001019511109863122,5.614806829310517e-05,0.47,Purine metabolism
glycerol,0.0013365963448798727,0.0008304401549605738,0.47,Purine salvage
glycerol,0.000717545743001121,0.0011469676658449038,0.47,Putrescine biosynthesis
glycerol,0.0003421410165303359,0.0004335804513560211,0.47,Pyridine nucleotide biosynthesis
glycerol,0.0025194020308142912,0.0033146920981806925,0.47,Pyridoxine biosynthesis
glycerol,0.01042406910211743,0.011829033186747126,0.47,Pyrimidine biosynthesis
glycerol,0.0002950534271341154,0.00032555210143341977,0.47,Queuosine biosynthesis
glycerol,0.0017480727568055607,0.0014714972767235007,0.47,Quorum sensing
glycerol,7.991930310367694e-06,1.2758903879747571e-05,0.47,RNA repair
glycerol,0.0006771540952162897,0.0010802834992260139,0.47,Respiratory chain
glycerol,6.933539539535215e-05,0.0001312788960170543,0.47,Restriction system
glycerol,0.0015748422673754286,0.0009749225159681683,0.47,Riboflavin biosynthesis
glycerol,0.001150837964692948,0.0008833206990893532,0.47,Ribosome biogenesis
glycerol,0.0006628982195275257,0.0008848295394993833,0.47,SOS response
glycerol,0.003887102104469649,0.002864191650947905,0.47,Septation
glycerol,0.0034281061069147477,0.004845671651528243,0.47,Serine biosynthesis
glycerol,0.00013456682657727226,0.00027153303629990033,0.47,Sodium transport
glycerol,0.0010329029930859002,0.001515508826691968,0.47,Spermidine biosynthesis
glycerol,5.054355926016325e-05,4.6234355522430226e-05,0.47,Steroid metabolism
glycerol,0.031097896826339674,0.03473675286868454,0.47,Stress response
glycerol,0.027822933384020893,0.02428136418134007,0.47,Sugar transport
glycerol,0.0012065654787490254,0.0015451165966707545,0.47,Sulfate transport
glycerol,0.00015443865329494328,0.0002780102472280374,0.47,Symport
glycerol,3.499169487242071e-05,2.6895947202952197e-05,0.47,Tellurium resistance
glycerol,0.00010864705259770135,0.00022032448650881177,0.47,Thiamine biosynthesis
glycerol,0.005436672592214996,0.009681207309730416,0.47,Threonine biosynthesis
glycerol,0.00013996677948968284,5.452097462760426e-05,0.47,Toxin-antitoxin system
glycerol,0.054175351590934125,0.03949305877014586,0.47,Transcription
glycerol,0.001791056381988349,0.0023130070033428097,0.47,Transcription antitermination
glycerol,0.04795806180570106,0.027516226796504624,0.47,Transcription regulation
glycerol,0.00870191611929144,0.008179924438583808,0.47,Transcription termination
glycerol,0.03964299831305471,0.024238240851134133,0.47,Translation regulation
glycerol,0.0054148567824488575,0.003847231852799146,0.47,Translocation
glycerol,0.13902005974507903,0.15955982046679987,0.47,Transport
glycerol,1.2095894523799753e-05,1.551518276666168e-05,0.47,Transposition
glycerol,0.053489773569174476,0.08274984496343478,0.47,Tricarboxylic acid cycle
glycerol,6.415144059943797e-05,3.943257052730348e-05,0.47,Trimethoprim resistance
glycerol,0.0023550274641605125,0.0033404321864955837,0.47,Tryptophan biosynthesis
glycerol,0.00022658202420474893,0.00040812488215203696,0.47,Tryptophan catabolism
glycerol,0.0031974201184965666,0.0029815051042305202,0.47,Two-component regulatory system
glycerol,0.000266325677640091,0.0003823225552816345,0.47,Tyrosine biosynthesis
glycerol,0.0008026490009007121,0.0006453471364820754,0.47,Ubiquinone biosynthesis
glycerol,4.319962329928483e-07,7.779819438870471e-07,0.47,Viral genome integration
glycerol,0.00021211015039948852,0.00029341033312311495,0.47,Virulence
glycerol,4.319962329928483e-07,7.779819438870471e-07,0.47,Virus entry into host cell
glycerol,5.399952912410604e-06,1.1114027769814958e-05,0.47,Xylan degradation
glycerol,5.896748580352379e-05,0.00010135993326071242,0.47,Xylose metabolism
glycerol,4.859957621169544e-05,5.789963906962801e-05,0.47,Zinc transport
glycerol,4.319962329928483e-07,1.4314867767521668e-06,0.47,cAMP biosynthesis
glycerol,0.0001349988228102651,0.0001246549354662446,0.47,mRNA processing
glycerol,0.0014197556197309959,0.001961781497761117,0.47,rRNA processing
glycerol,0.004499240766620515,0.006650880775494928,0.47,tRNA processing
glycerol_pAA,0.02059944384420553,0.02773522000205987,1.27,ATP synthesis
glycerol_pAA,0.035420251864184626,0.04730366083907868,1.27,Amino-acid biosynthesis
glycerol_pAA,0.00913243238456225,0.00999696806117903,1.27,Amino-acid transport
glycerol_pAA,5.667829752563808e-07,8.053751046738743e-07,1.27,Ammonia transport
glycerol_pAA,0.09079480685098922,0.11478380969505901,1.27,Antibiotic resistance
glycerol_pAA,9.224392922297597e-05,0.00019341864015745718,1.27,Antiport
glycerol_pAA,1.5586531819550471e-06,2.018031155817807e-06,1.27,Antiviral defense
glycerol_pAA,0.0008819143094989285,0.0015405631469936605,1.27,Arginine biosynthesis
glycerol_pAA,9.153545050390549e-05,0.0001605850588939086,1.27,Arginine metabolism
glycerol_pAA,0.0021369135124603695,0.002777625432298242,1.27,Aromatic amino acid biosynthesis
glycerol_pAA,2.9047627481889512e-05,5.1859419762935585e-05,1.27,Aromatic hydrocarbons catabolism
glycerol_pAA,0.0,1.2494032042088999e-08,1.27,Arsenical resistance
glycerol_pAA,8.657609947041215e-05,9.520574906582035e-05,1.27,Ascorbate biosynthesis
glycerol_pAA,0.00488042650418888,0.007306558934417734,1.27,Asparagine biosynthesis
glycerol_pAA,0.000863493862803096,0.0006002035000611382,1.27,Autoinducer synthesis
glycerol_pAA,9.068527604102092e-06,3.7972058167133235e-06,1.27,Bacterial flagellum biogenesis
glycerol_pAA,1.7003489257691423e-06,1.0503561251069918e-06,1.27,Bacterial flagellum protein export
glycerol_pAA,0.0002512265537823908,0.0002091525461947742,1.27,Bacteriocin transport
glycerol_pAA,2.8622540250447228e-05,2.7529742171171593e-05,1.27,Bile acid catabolism
glycerol_pAA,0.00023323119431800069,0.00029574108786685954,1.27,Biotin biosynthesis
glycerol_pAA,0.004155369383092155,0.003703837425300751,1.27,Branched-chain amino acid biosynthesis
glycerol_pAA,0.0005443950477337537,0.00042371611067836484,1.27,Capsule biogenesis/degradation
glycerol_pAA,0.0062918578083210825,0.009635624118302936,1.27,Carbohydrate metabolism
glycerol_pAA,0.00021084326679537364,0.0007502543750764227,1.27,Carbon dioxide fixation
glycerol_pAA,0.0005545971412883686,0.0014821504849341389,1.27,Cell adhesion
glycerol_pAA,0.030935156485237075,0.037760633421973944,1.27,Cell cycle
glycerol_pAA,0.030935156485237075,0.037760633421973944,1.27,Cell division
glycerol_pAA,0.002849501408101454,0.004147435733195792,1.27,Cell shape
glycerol_pAA,0.0019928089410014348,0.0028894520687462216,1.27,Cell wall biogenesis/degradation
glycerol_pAA,1.034378929842895e-05,2.2936348038050638e-05,1.27,Cellulose biosynthesis
glycerol_pAA,0.007976903593758302,0.01165038725486853,1.27,Chemotaxis
glycerol_pAA,0.0001738606776598948,0.00017056803547655814,1.27,Chromate resistance
glycerol_pAA,0.00011633220567137214,0.00033671110127154314,1.27,Chromosome partition
glycerol_pAA,9.564462707451424e-05,9.027550602960385e-05,1.27,Cobalamin biosynthesis
glycerol_pAA,8.487575054464301e-05,9.658376730575662e-05,1.27,Coenzyme A biosynthesis
glycerol_pAA,0.02324674542588427,0.02986961714258341,1.27,Conjugation
glycerol_pAA,0.00042820453780619564,0.0013085048753883894,1.27,Copper transport
glycerol_pAA,0.010946279601126482,0.01407232226622936,1.27,Cysteine biosynthesis
glycerol_pAA,0.00015657379691457518,0.00026638623709346126,1.27,Cytosine metabolism
glycerol_pAA,0.037803007492162456,0.013319219986790403,1.27,DNA condensation
glycerol_pAA,0.0030705467684514426,0.0034302172967680586,1.27,DNA damage
glycerol_pAA,6.928921872509254e-05,0.00014164802601442862,1.27,DNA excision
glycerol_pAA,6.2346127278201885e-06,7.642712703867793e-06,1.27,DNA integration
glycerol_pAA,0.0028908765652951697,0.0020440872544699785,1.27,DNA recombination
glycerol_pAA,0.0030702633769638145,0.003429986708382576,1.27,DNA repair
glycerol_pAA,0.007458013779911086,0.016262903139620633,1.27,DNA replication
glycerol_pAA,1.714518500150552e-05,1.4392634950445661e-05,1.27,DNA synthesis
glycerol_pAA,0.0012143325244867958,0.00039772668667316645,1.27,Deoxyribonucleotide synthesis
glycerol_pAA,0.002802883508386617,0.0014757044218339924,1.27,Detoxification
glycerol_pAA,0.0029227581076533412,0.0035063214775765505,1.27,Diaminopimelate biosynthesis
glycerol_pAA,0.012040170743371296,0.01008354258074996,1.27,Electron transport
glycerol_pAA,0.0001119396376131352,0.00016880723439219512,1.27,Enterobactin biosynthesis
glycerol_pAA,7.793265909775235e-06,1.1973447373668625e-05,1.27,Exopolysaccharide synthesis
glycerol_pAA,0.016799447386599126,0.014786503186047004,1.27,Fatty acid biosynthesis
glycerol_pAA,0.017066968950920136,0.015314716685934177,1.27,Fatty acid metabolism
glycerol_pAA,0.0,1.9016651711120756e-09,1.27,Fimbrium biogenesis
glycerol_pAA,1.8703838183460563e-05,1.4821351736203619e-05,1.27,Flagellar rotation
glycerol_pAA,0.00017527763509803574,0.000215246449078048,1.27,Folate biosynthesis
glycerol_pAA,6.730547831169522e-05,5.551882375565529e-05,1.27,Fucose metabolism
glycerol_pAA,0.006655732478435679,0.012892126200292816,1.27,GMP biosynthesis
glycerol_pAA,0.009607679909314723,0.006830377075950861,1.27,Galactitol metabolism
glycerol_pAA,0.00044364937388193204,0.0006259265072066155,1.27,Galactose metabolism
glycerol_pAA,0.002498095963442498,0.004473353433108729,1.27,Gluconate utilization
glycerol_pAA,0.00606443613949946,0.008959721482927965,1.27,Gluconeogenesis
glycerol_pAA,0.0017889087656529517,0.004253789193545547,1.27,Glucose metabolism
glycerol_pAA,0.00016280840964239535,0.000673391579915532,1.27,Glutamate biosynthesis
glycerol_pAA,0.0003583485361058467,0.0005659061572005018,1.27,Glutathione biosynthesis
glycerol_pAA,0.005069732017924511,0.009789012859721623,1.27,Glycerol metabolism
glycerol_pAA,0.00011987459926672453,0.00023426310078916875,1.27,Glycogen biosynthesis
glycerol_pAA,8.898492711525177e-05,0.0002161957505322263,1.27,Glycogen metabolism
glycerol_pAA,0.037831771728156716,0.05905971817974046,1.27,Glycolysis
glycerol_pAA,0.00908680635505411,0.015506673891814243,1.27,Glyoxylate bypass
glycerol_pAA,7.495704847765636e-05,9.572633373424071e-05,1.27,Heme biosynthesis
glycerol_pAA,0.00378115092367913,0.004593394133120956,1.27,Histidine biosynthesis
glycerol_pAA,0.02676292530863104,0.03283051900079318,1.27,Host-virus interaction
glycerol_pAA,0.02086994101914664,0.028457914012337566,1.27,Hydrogen ion transport
glycerol_pAA,0.00035650649143626346,0.001035044811329922,1.27,Hydrogen peroxide
glycerol_pAA,0.05851070688464195,0.08125438786267436,1.27,Ion transport
glycerol_pAA,0.0014114313041322022,0.0009477703228006238,1.27,Iron storage
glycerol_pAA,0.0006272870578649994,0.001408716046041072,1.27,Iron transport
glycerol_pAA,0.002367169096158274,0.001175970143334073,1.27,Isoleucine biosynthesis
glycerol_pAA,0.0009730246727713916,0.0008683597250272288,1.27,Isoprene biosynthesis
glycerol_pAA,0.00046051116739580933,0.0006936025141012645,1.27,Leucine biosynthesis
glycerol_pAA,0.0012011548203120848,0.0008343747329676445,1.27,Lipid A biosynthesis
glycerol_pAA,0.01844935262757045,0.016300027502211815,1.27,Lipid biosynthesis
glycerol_pAA,0.00017201863299031155,0.00032861141628347316,1.27,Lipid degradation
glycerol_pAA,0.018750172691687772,0.016861374685112566,1.27,Lipid metabolism
glycerol_pAA,0.00045767725251952745,0.000813643214113492,1.27,Lipid transport
glycerol_pAA,0.004402345064560123,0.005107136267282241,1.27,Lipopolysaccharide biosynthesis
glycerol_pAA,0.003093076391717884,0.0037871309722480114,1.27,Lysine biosynthesis
glycerol_pAA,0.0,5.971412373057243e-08,1.27,Maltose metabolism
glycerol_pAA,0.0003416284383357835,0.0003439472281625863,1.27,Menaquinone biosynthesis
glycerol_pAA,0.0024537451956286862,0.0035694959582207413,1.27,Methionine biosynthesis
glycerol_pAA,0.00012497564604403195,8.053751046738743e-05,1.27,Methotrexate resistance
glycerol_pAA,0.0006033404771604173,0.00042305435569691996,1.27,Molybdenum cofactor biosynthesis
glycerol_pAA,7.08478719070476e-07,7.441298495655949e-07,1.27,Nickel transport
glycerol_pAA,0.0002522184239890894,0.00021639157611090954,1.27,Nitrate assimilation
glycerol_pAA,1.2469225455640377e-05,2.165019768077677e-05,1.27,Nitrogen fixation
glycerol_pAA,0.0024288067447174057,0.002691116509457797,1.27,Nucleotide biosynthesis
glycerol_pAA,0.007875874528418852,0.004611155257102356,1.27,Nucleotide metabolism
glycerol_pAA,0.004261782886696541,0.006138244447972196,1.27,One-carbon metabolism
glycerol_pAA,3.9249721036504364e-05,6.15514813838208e-05,1.27,Oxygen transport
glycerol_pAA,4.520094227669636e-05,6.859468572127294e-05,1.27,PHB biosynthesis
glycerol_pAA,0.0006676703448520165,0.0006529142288700788,1.27,Pantothenate biosynthesis
glycerol_pAA,0.00504408508829416,0.00767372423879187,1.27,Pentose shunt
glycerol_pAA,0.007629182238438513,0.015898141313415343,1.27,Peptide transport
glycerol_pAA,0.0019409482987654757,0.0029498766374360507,1.27,Peptidoglycan synthesis
glycerol_pAA,0.00015274801183159462,0.00023610045844241713,1.27,Phenylalanine biosynthesis
glycerol_pAA,0.00019879912857117553,0.00025116526006767613,1.27,Phosphate transport
glycerol_pAA,0.00043061336545103526,0.0006434129768414836,1.27,Phospholipid biosynthesis
glycerol_pAA,0.00043061336545103526,0.0006434129768414836,1.27,Phospholipid metabolism
glycerol_pAA,0.01528273614481305,0.010141669163160604,1.27,Phosphotransferase system
glycerol_pAA,5.526134008749712e-06,1.0656674388840616e-05,1.27,Plasmid copy control
glycerol_pAA,0.0013993871659080041,0.002044060389238825,1.27,Polyamine biosynthesis
glycerol_pAA,4.534263802051046e-06,9.829863444878845e-06,1.27,Polysaccharide degradation
glycerol_pAA,0.0008484741139588019,0.001233664977318835,1.27,Porphyrin biosynthesis
glycerol_pAA,9.635310579358472e-06,2.0667211336288886e-05,1.27,Potassium transport
glycerol_pAA,0.00031088046192812485,0.0004253482967270005,1.27,Proline biosynthesis
