gene_name,insertion_index_score,Log_likelihood_ratio,essential,non-essential,unclear
ylaB,0.291424887,23.36134568,FALSE,TRUE,FALSE
ylaC,0.201698514,15.60905635,FALSE,TRUE,FALSE
maa,0.375,29.98262589,FALSE,TRUE,FALSE
hha,0.324200913,26.00895637,FALSE,TRUE,FALSE
tomB,0.477333333,37.64387494,FALSE,TRUE,FALSE
acrB,0.208888889,16.26692886,FALSE,TRUE,FALSE
acrA,0.234505863,18.55040893,FALSE,TRUE,FALSE
acrR,0.336419753,26.97787543,FALSE,TRUE,FALSE
mscK,0.197145406,15.18816538,FALSE,TRUE,FALSE
ybaM,0.117283951,7.019484899,FALSE,TRUE,FALSE
priC,0.198863636,15.34740508,FALSE,TRUE,FALSE
ybaN,0.164021164,12.00815422,FALSE,TRUE,FALSE
apt,0.197463768,15.21770775,FALSE,TRUE,FALSE
dnaX,0.005175983,-20.26726714,TRUE,FALSE,FALSE
ybaB,0.172727273,12.86626502,FALSE,TRUE,FALSE
recR,0.196369637,15.11610563,FALSE,TRUE,FALSE
htpG,0.202133333,15.64907241,FALSE,TRUE,FALSE
adk,0.003100775,-23.77959053,TRUE,FALSE,FALSE
hemH,0.007268951,-17.89691102,TRUE,FALSE,FALSE
aes,0.1875,14.28467475,FALSE,TRUE,FALSE
gsk,0.202298851,15.66429686,FALSE,TRUE,FALSE
ybaL,0.208706023,16.25029729,FALSE,TRUE,FALSE
fsr,0.162981163,11.90443854,FALSE,TRUE,FALSE
ushA,0.163944344,12.00050237,FALSE,TRUE,FALSE
ybaK,0.147916667,10.37003752,FALSE,TRUE,FALSE
ybaP,0.203773585,15.79974911,FALSE,TRUE,FALSE
ybaQ,0.160818713,11.68791864,FALSE,TRUE,FALSE
copA,0.188822355,14.40953707,FALSE,TRUE,FALSE
glsA,0.211146838,16.47187319,FALSE,TRUE,FALSE
ybaT,0.201082753,15.55233572,FALSE,TRUE,FALSE
cueR,0.178921569,13.46645914,FALSE,TRUE,FALSE
ybbJ,0.206971678,16.09230574,FALSE,TRUE,FALSE
qmcA,0.235294118,18.61932533,FALSE,TRUE,FALSE
fetA,0.386430678,30.85872748,FALSE,TRUE,FALSE
fetB,0.392307692,31.30689456,FALSE,TRUE,FALSE
ybbN,0.201169591,15.56033852,FALSE,TRUE,FALSE
ybbO,0.181481481,13.71215316,FALSE,TRUE,FALSE
tesA,0.175438596,13.12998968,FALSE,TRUE,FALSE
ybbA,0.209606987,16.33219056,FALSE,TRUE,FALSE
ybbP,0.204140787,15.83342203,FALSE,TRUE,FALSE
rhsD,0.283578603,22.71576774,FALSE,TRUE,FALSE
ybbC,0.143631436,9.9215898,FALSE,TRUE,FALSE
rhsH,0.375706215,30.03692795,FALSE,TRUE,FALSE
ybbD,0.085539715,3.050272413,FALSE,FALSE,TRUE
ylbI,0.688172043,52.55986201,FALSE,TRUE,FALSE
ylbG,0.19858156,15.32129735,FALSE,TRUE,FALSE
mnmH,0.159817352,11.587252,FALSE,TRUE,FALSE
allS,0.131607335,8.630612329,FALSE,TRUE,FALSE
allA,0.15942029,11.54726371,FALSE,TRUE,FALSE
allR,0.204656863,15.88071073,FALSE,TRUE,FALSE
gcl,0.256453423,20.44302068,FALSE,TRUE,FALSE
hyi,0.335907336,26.93742208,FALSE,TRUE,FALSE
glxR,0.364050057,29.13760859,FALSE,TRUE,FALSE
ybbW,0.395876289,31.57829997,FALSE,TRUE,FALSE
allB,0.206314244,16.03229528,FALSE,TRUE,FALSE
ybbY,0.335637481,26.91611187,FALSE,TRUE,FALSE
glxK,0.253054101,20.15328019,FALSE,TRUE,FALSE
allE,0.463104326,36.60035788,FALSE,TRUE,FALSE
allC,0.40776699,32.47880668,FALSE,TRUE,FALSE
allD,0.322857143,25.90183822,FALSE,TRUE,FALSE
fdrA,0.213429257,16.67826977,FALSE,TRUE,FALSE
ylbE,0.180952381,13.66148059,FALSE,TRUE,FALSE
ylbF,0.194852941,14.97492356,FALSE,TRUE,FALSE
ybcF,0.168903803,12.49158186,FALSE,TRUE,FALSE
purK,0.18258427,13.81758829,FALSE,TRUE,FALSE
purE,0.154901961,11.08927959,FALSE,TRUE,FALSE
lpxH,0.006915629,-18.24746005,TRUE,FALSE,FALSE
ppiB,0.060606061,-0.706912457,FALSE,FALSE,TRUE
cysS,0,-172.1619602,TRUE,FALSE,FALSE
ybcI,0.185823755,14.12592317,FALSE,TRUE,FALSE
ybcJ,0.169014085,12.50243576,FALSE,TRUE,FALSE
folD,0.017301038,-11.56617533,TRUE,FALSE,FALSE
sfmA,0.35359116,28.32490045,FALSE,TRUE,FALSE
sfmC,0.38961039,31.10139177,FALSE,TRUE,FALSE
sfmD,0.425115207,33.78261518,FALSE,TRUE,FALSE
sfmH,0.342479675,27.45513175,FALSE,TRUE,FALSE
sfmF,0.358527132,28.70915069,FALSE,TRUE,FALSE
sfmZ,0.22906793,18.0729118,FALSE,TRUE,FALSE
intD,0.23024055,18.17618719,FALSE,TRUE,FALSE
xisD,0.297297297,23.84136438,FALSE,TRUE,FALSE
exoD,0.222222222,17.4664758,FALSE,TRUE,FALSE
peaD,0.217948718,17.08474272,FALSE,TRUE,FALSE
renD,0.392156863,31.29541145,FALSE,TRUE,FALSE
insE1,0.316666667,25.40687167,FALSE,TRUE,FALSE
insF1,0.384083045,30.6792775,FALSE,TRUE,FALSE
emrE,0.483483483,38.09306985,FALSE,TRUE,FALSE
ybcK,0.080550098,2.356979627,FALSE,FALSE,TRUE
ybcL,0.483695652,38.108547,FALSE,TRUE,FALSE
ybcM,0.266917293,21.32774069,FALSE,TRUE,FALSE
ylcH,0.490196078,38.58212381,FALSE,TRUE,FALSE
ybcN,0.293859649,23.56068627,FALSE,TRUE,FALSE
ninE,0.239766082,19.00891412,FALSE,TRUE,FALSE
ybcO,0.209621993,16.33355349,FALSE,TRUE,FALSE
rusA,0.247933884,19.71459595,FALSE,TRUE,FALSE
ylcG,0.375886525,30.05078853,FALSE,TRUE,FALSE
quuD,0.419270833,33.34465689,FALSE,TRUE,FALSE
nmpC,0.388888889,31.04636829,FALSE,TRUE,FALSE
insH1,0.403146509,32.12957504,FALSE,TRUE,FALSE
essD,0.546296296,42.6238653,FALSE,TRUE,FALSE
rrrD,0.47188755,37.24520977,FALSE,TRUE,FALSE
rzpD,0.435064935,34.52535723,FALSE,TRUE,FALSE
rzoD,0.464480874,36.70157706,FALSE,TRUE,FALSE
borD,0.482993197,38.05729994,FALSE,TRUE,FALSE
ybcV,0.111922141,6.392157252,FALSE,TRUE,FALSE
ybcW,0.599033816,46.35914668,FALSE,TRUE,FALSE
ylcI,0.358974359,28.74390347,FALSE,TRUE,FALSE
nohD,0.19047619,14.56524303,FALSE,TRUE,FALSE
aaaD,0.220064725,17.27406797,FALSE,TRUE,FALSE
tfaD,0.214611872,16.78491374,FALSE,TRUE,FALSE
ybcY,0.359208524,28.76209569,FALSE,TRUE,FALSE
tfaX,0.50273224,39.49216465,FALSE,TRUE,FALSE
appY,0.065333333,0.070094975,FALSE,FALSE,TRUE
ompT,0.487421384,38.38012259,FALSE,TRUE,FALSE
envY,0.311023622,24.95347523,FALSE,TRUE,FALSE
ybcH,0.161616162,11.76790243,FALSE,TRUE,FALSE
nfrA,0.201816347,15.61990346,FALSE,TRUE,FALSE
nfrB,0.193476318,14.8464334,FALSE,TRUE,FALSE
cusS,0.165627166,12.16779396,FALSE,TRUE,FALSE
cusR,0.160818713,11.68791864,FALSE,TRUE,FALSE
cusC,0.355895197,28.5044209,FALSE,TRUE,FALSE
cusF,0.525525526,41.1364008,FALSE,TRUE,FALSE
cusB,0.229575163,18.11760617,FALSE,TRUE,FALSE
cusA,0.165394402,12.14469559,FALSE,TRUE,FALSE
pheP,0.185185185,14.06530527,FALSE,TRUE,FALSE
ybdG,0.499198718,39.23608012,FALSE,TRUE,FALSE
nfsB,0.233944954,18.50132369,FALSE,TRUE,FALSE
ybdF,0.165311653,12.13648083,FALSE,TRUE,FALSE
ybdJ,0.172690763,12.86270277,FALSE,TRUE,FALSE
ybdK,0.183199285,13.87628347,FALSE,TRUE,FALSE
hokE,0.326797386,26.21561218,FALSE,TRUE,FALSE
insL1,0.266846361,21.32177854,FALSE,TRUE,FALSE
entD,0.164251208,12.03105967,FALSE,TRUE,FALSE
fepA,0.18875502,14.40318689,FALSE,TRUE,FALSE
fes,0.133000831,8.7828751,FALSE,TRUE,FALSE
ybdZ,0.214611872,16.78491374,FALSE,TRUE,FALSE
entF,0.185986605,14.1413696,FALSE,TRUE,FALSE
fepE,0.299823633,24.04707041,FALSE,TRUE,FALSE
fepC,0.120098039,7.343114345,FALSE,TRUE,FALSE
fepG,0.128902316,8.332912257,FALSE,TRUE,FALSE
fepD,0.132338308,8.71057486,FALSE,TRUE,FALSE
entS,0.175059952,13.09325582,FALSE,TRUE,FALSE
fepB,0.113897597,6.624976111,FALSE,TRUE,FALSE
entC,0.19047619,14.56524303,FALSE,TRUE,FALSE
entE,0.170080695,12.60726618,FALSE,TRUE,FALSE
entB,0.173659674,12.95713903,FALSE,TRUE,FALSE
entA,0.179384203,13.51096074,FALSE,TRUE,FALSE
entH,0.188405797,14.37023913,FALSE,TRUE,FALSE
cstA,0.196581197,15.13576725,FALSE,TRUE,FALSE
ybdD,0.095959596,4.428203647,FALSE,TRUE,FALSE
ybdH,0.182736455,13.83211934,FALSE,TRUE,FALSE
ybdL,0.183462532,13.90138415,FALSE,TRUE,FALSE
ybdM,0.203174603,15.74477552,FALSE,TRUE,FALSE
ybdN,0.244881245,19.45172023,FALSE,TRUE,FALSE
ybdO,0.180509413,13.61901352,FALSE,TRUE,FALSE
dsbG,0.267737617,21.39665867,FALSE,TRUE,FALSE
ahpC,0.134751773,8.973167165,FALSE,TRUE,FALSE
ahpF,0.176245211,13.20814025,FALSE,TRUE,FALSE
uspG,0.291375291,23.35728035,FALSE,TRUE,FALSE
ybdR,0.246973366,19.63199096,FALSE,TRUE,FALSE
rnk,0.187347932,14.27029484,FALSE,TRUE,FALSE
rna,0.167286245,12.33205665,FALSE,TRUE,FALSE
citT,0.183743169,13.92812798,FALSE,TRUE,FALSE
citG,0.194539249,14.94567364,FALSE,TRUE,FALSE
citX,0.168478261,12.44967376,FALSE,TRUE,FALSE
citF,0.171559035,12.75213349,FALSE,TRUE,FALSE
citE,0.169416942,12.54206084,FALSE,TRUE,FALSE
citD,0.178451178,13.42116604,FALSE,TRUE,FALSE
citC,0.246458924,19.58770762,FALSE,TRUE,FALSE
citA,0.238698011,18.9160783,FALSE,TRUE,FALSE
citB,0.333333333,26.73398058,FALSE,TRUE,FALSE
dcuC,0.282828283,22.65377182,FALSE,TRUE,FALSE
pagP,0.265597148,21.21669984,FALSE,TRUE,FALSE
cspE,0.119047619,7.222746674,FALSE,TRUE,FALSE
flc,0.1484375,10.42415753,FALSE,TRUE,FALSE
ybeM,0.159695817,11.5750165,FALSE,TRUE,FALSE
tatE,0.18627451,14.16866518,FALSE,TRUE,FALSE
lipA,0.011387164,-14.68356459,TRUE,FALSE,FALSE
ybeF,0.313417191,25.14605049,FALSE,TRUE,FALSE
lipB,0.091900312,3.901700998,FALSE,TRUE,FALSE
ybeD,0.053030303,-2.039214487,FALSE,FALSE,TRUE
dacA,0.137788779,9.300596163,FALSE,TRUE,FALSE
rlpA,0.179063361,13.48010306,FALSE,TRUE,FALSE
mrdB,0.004492363,-21.24478909,TRUE,FALSE,FALSE
mrdA,0.005257624,-20.15890546,TRUE,FALSE,FALSE
rlmH,0.108974359,6.040889089,FALSE,TRUE,FALSE
rsfS,0.128930818,8.33606401,FALSE,TRUE,FALSE
cobC,0.169934641,12.5929269,FALSE,TRUE,FALSE
nadD,0.014018692,-13.15232618,TRUE,FALSE,FALSE
holA,0.014534884,-12.88253731,TRUE,FALSE,FALSE
lptE,0.010309278,-15.40525238,TRUE,FALSE,FALSE
leuS,0.001935734,-26.96535804,TRUE,FALSE,FALSE
ybeL,0.188405797,14.37023913,FALSE,TRUE,FALSE
ybeQ,0.293456033,23.52767273,FALSE,TRUE,FALSE
ybeR,0.381355932,30.47051006,FALSE,TRUE,FALSE
djlB,0.393557423,31.40200314,FALSE,TRUE,FALSE
ybeT,0.412612613,32.84414318,FALSE,TRUE,FALSE
ybeU,0.329096045,26.39821598,FALSE,TRUE,FALSE
djlC,0.222451791,17.48691209,FALSE,TRUE,FALSE
hscC,0.247755835,19.69929117,FALSE,TRUE,FALSE
rihA,0.259615385,20.71148579,FALSE,TRUE,FALSE
gltL,0.152892562,10.88381502,FALSE,TRUE,FALSE
gltK,0.155555556,11.15586949,FALSE,TRUE,FALSE
gltJ,0.164642375,12.06997835,FALSE,TRUE,FALSE
gltI,0.127612761,8.189972624,FALSE,TRUE,FALSE
insH1,0.387413963,30.93381578,FALSE,TRUE,FALSE
lnt,0.012995452,-13.71433021,TRUE,FALSE,FALSE
ybeX,0.164960182,12.10157066,FALSE,TRUE,FALSE
ybeY,0.027777778,-7.813274253,TRUE,FALSE,FALSE
ybeZ,0.132564841,8.73531467,FALSE,TRUE,FALSE
miaB,0.190877193,14.60292139,FALSE,TRUE,FALSE
ubiF,0.046768707,-3.241487922,FALSE,FALSE,TRUE
asnB,0.183183183,13.87474769,FALSE,TRUE,FALSE
umpH,0.172642762,12.85801889,FALSE,TRUE,FALSE
nagC,0.165438165,12.14903942,FALSE,TRUE,FALSE
nagA,0.153176675,10.91293474,FALSE,TRUE,FALSE
nagB,0.152309613,10.82399496,FALSE,TRUE,FALSE
nagE,0.200308166,15.48089673,FALSE,TRUE,FALSE
glnS,0.004804805,-20.78150036,TRUE,FALSE,FALSE
chiP,0.18336887,13.89245501,FALSE,TRUE,FALSE
chiQ,0.180428135,13.61121712,FALSE,TRUE,FALSE
fur,0.120805369,7.423881664,FALSE,TRUE,FALSE
uof,0.16091954,11.69804049,FALSE,TRUE,FALSE
fldA,0.005649718,-19.65987986,TRUE,FALSE,FALSE
ybfE,0.142857143,9.839942275,FALSE,TRUE,FALSE
ybfF,0.192156863,14.72296489,FALSE,TRUE,FALSE
seqA,0.062271062,-0.428953585,FALSE,FALSE,TRUE
pgm,0.108470445,5.980363569,FALSE,TRUE,FALSE
ybfP,0.476767677,37.60250581,FALSE,TRUE,FALSE
ybfG,0.477726575,37.67262913,FALSE,TRUE,FALSE
ybfI,0.546666667,42.65029981,FALSE,TRUE,FALSE
potE,0.253787879,20.21592354,FALSE,TRUE,FALSE
speF,0.225557071,17.7626586,FALSE,TRUE,FALSE
ybfK,0.42248062,33.58534469,FALSE,TRUE,FALSE
kdpE,0.249262537,19.82869722,FALSE,TRUE,FALSE
kdpD,0.176536313,13.23631019,FALSE,TRUE,FALSE
kdpC,0.171029668,12.700316,FALSE,TRUE,FALSE
kdpB,0.182528062,13.81222024,FALSE,TRUE,FALSE
kdpA,0.189964158,14.51708973,FALSE,TRUE,FALSE
kdpF,0.255555556,20.3666054,FALSE,TRUE,FALSE
ybfA,0.198067633,15.27369615,FALSE,TRUE,FALSE
rhsC,0.265617549,21.21841706,FALSE,TRUE,FALSE
ybfB,0.067278287,0.379419125,FALSE,FALSE,TRUE
rhsO,0.393819855,31.42196658,FALSE,TRUE,FALSE
ybfC,0.073684211,1.36072126,FALSE,FALSE,TRUE
ybfQ,0.05,-2.608040618,FALSE,FALSE,TRUE
ybfL,0.164467898,12.0526236,FALSE,TRUE,FALSE
ybfD,0.206036745,16.00694508,FALSE,TRUE,FALSE
ybgA,0.247058824,19.63934443,FALSE,TRUE,FALSE
phr,0.186751233,14.21382742,FALSE,TRUE,FALSE
dtpD,0.194331984,14.92633797,FALSE,TRUE,FALSE
ybgI,0.150537634,10.64156299,FALSE,TRUE,FALSE
ybgJ,0.171993912,12.79465461,FALSE,TRUE,FALSE
ybgK,0.182207931,13.78163465,FALSE,TRUE,FALSE
ybgL,0.152380952,10.83132069,FALSE,TRUE,FALSE
nei,0.143939394,9.954009757,FALSE,TRUE,FALSE
abrB,0.203438395,15.76899298,FALSE,TRUE,FALSE
ybgO,0.237288136,18.79333016,FALSE,TRUE,FALSE
ybgP,0.174211248,13.01080683,FALSE,TRUE,FALSE
ybgQ,0.241421569,19.15254867,FALSE,TRUE,FALSE
ybgD,0.569664903,44.28596517,FALSE,TRUE,FALSE
gltA,0.179127726,13.4862952,FALSE,TRUE,FALSE
sdhC,0.079487179,2.206112269,FALSE,FALSE,TRUE
sdhD,0.109195402,6.067394035,FALSE,TRUE,FALSE
sdhA,0.110356537,6.206181409,FALSE,TRUE,FALSE
sdhB,0.094839609,4.284164057,FALSE,TRUE,FALSE
sucA,0.036045682,-5.599728351,TRUE,FALSE,FALSE
sucB,0.031198686,-6.842268967,TRUE,FALSE,FALSE
sucC,0.134532991,8.949451635,FALSE,TRUE,FALSE
sucD,0.140229885,9.561442533,FALSE,TRUE,FALSE
mngR,0.18395574,13.94837506,FALSE,TRUE,FALSE
mngA,0.178553364,13.43100925,FALSE,TRUE,FALSE
mngB,0.276765376,22.15108853,FALSE,TRUE,FALSE
cydA,0.019120459,-10.79690017,TRUE,FALSE,FALSE
cydB,0.028947368,-7.471136099,TRUE,FALSE,FALSE
cydX,0.043859649,-3.83871021,TRUE,FALSE,FALSE
ybgE,0.108843537,6.025189599,FALSE,TRUE,FALSE
ybgC,0.222222222,17.4664758,FALSE,TRUE,FALSE
tolQ,0.124098124,7.796925468,FALSE,TRUE,FALSE
tolR,0.181818182,13.74437014,FALSE,TRUE,FALSE
tolA,0.116903633,6.975458922,FALSE,TRUE,FALSE
tolB,0.168600155,12.46168239,FALSE,TRUE,FALSE
pal,0.151340996,10.72438444,FALSE,TRUE,FALSE
ybgF,0.169191919,12.51993216,FALSE,TRUE,FALSE
nadA,0.141762452,9.72417739,FALSE,TRUE,FALSE
pnuC,0.191666667,14.67701538,FALSE,TRUE,FALSE
zitB,0.18895966,14.42248331,FALSE,TRUE,FALSE
ybgS,0.25984252,20.73073253,FALSE,TRUE,FALSE
aroG,0.157644824,11.36795084,FALSE,TRUE,FALSE
gpmA,0.156706507,11.27284798,FALSE,TRUE,FALSE
galM,0.16426513,12.03244547,FALSE,TRUE,FALSE
galK,0.170583116,12.65655567,FALSE,TRUE,FALSE
galT,0.157593123,11.36271683,FALSE,TRUE,FALSE
galE,0.147492625,10.32591458,FALSE,TRUE,FALSE
modF,0.170400543,12.63865119,FALSE,TRUE,FALSE
modE,0.159695817,11.5750165,FALSE,TRUE,FALSE
acrZ,0.133333333,8.819098631,FALSE,TRUE,FALSE
modA,0.147286822,10.30448042,FALSE,TRUE,FALSE
modB,0.166666667,12.27079006,FALSE,TRUE,FALSE
modC,0.152030217,10.79529007,FALSE,TRUE,FALSE
ybhA,0.162393162,11.84568027,FALSE,TRUE,FALSE
pgl,0.165662651,12.17131417,FALSE,TRUE,FALSE
ybhD,0.219077568,17.18582101,FALSE,TRUE,FALSE
ybhH,0.411206078,32.73819219,FALSE,TRUE,FALSE
ybhI,0.435843794,34.58335055,FALSE,TRUE,FALSE
ybhJ,0.216180371,16.92604584,FALSE,TRUE,FALSE
ybhC,0.212616822,16.60488974,FALSE,TRUE,FALSE
ybhB,0.153039832,10.89891207,FALSE,TRUE,FALSE
bioA,0.170542636,12.65258655,FALSE,TRUE,FALSE
bioB,0.153698367,10.96634555,FALSE,TRUE,FALSE
bioF,0.161904762,11.79680911,FALSE,TRUE,FALSE
bioC,0.215608466,16.87462696,FALSE,TRUE,FALSE
bioD,0.203539823,15.77830163,FALSE,TRUE,FALSE
uvrB,0.166666667,12.27079006,FALSE,TRUE,FALSE
ybhK,0.179317932,13.50458872,FALSE,TRUE,FALSE
moaA,0.17979798,13.55072541,FALSE,TRUE,FALSE
moaB,0.150097466,10.59610473,FALSE,TRUE,FALSE
moaC,0.164609053,12.06666447,FALSE,TRUE,FALSE
moaD,0.142276423,9.778579192,FALSE,TRUE,FALSE
moaE,0.187637969,14.29771766,FALSE,TRUE,FALSE
ybhL,0.292198582,23.42473988,FALSE,TRUE,FALSE
ybhM,0.281512605,22.54495011,FALSE,TRUE,FALSE
ybhN,0.187042842,14.24143167,FALSE,TRUE,FALSE
clsB,0.156199678,11.22138,FALSE,TRUE,FALSE
ybhP,0.125984252,8.008495006,FALSE,TRUE,FALSE
ybhQ,0.192214112,14.72832843,FALSE,TRUE,FALSE
ybhR,0.158988257,11.50370685,FALSE,TRUE,FALSE
ybhS,0.164902998,12.09588797,FALSE,TRUE,FALSE
ybhF,0.158318941,11.43613096,FALSE,TRUE,FALSE
ybhG,0.188188188,14.34969712,FALSE,TRUE,FALSE
ybiH,0.169642857,12.56426549,FALSE,TRUE,FALSE
rhlE,0.154578755,11.05630709,FALSE,TRUE,FALSE
ybiA,0.118012422,7.10361957,FALSE,TRUE,FALSE
dinG,0.143654114,9.923978239,FALSE,TRUE,FALSE
ybiB,0.163032191,11.90953364,FALSE,TRUE,FALSE
ybiC,0.14732965,10.30894197,FALSE,TRUE,FALSE
ybiJ,0.134099617,8.902423059,FALSE,TRUE,FALSE
ybiI,0.157303371,11.33337024,FALSE,TRUE,FALSE
ybiX,0.163716814,11.97783013,FALSE,TRUE,FALSE
fiu,0.156811213,11.28347213,FALSE,TRUE,FALSE
mcbA,0.126436782,8.059033683,FALSE,TRUE,FALSE
rlmF,0.163969795,12.00303764,FALSE,TRUE,FALSE
ybiO,0.152740341,10.86820397,FALSE,TRUE,FALSE
glnQ,0.146611342,10.23403895,FALSE,TRUE,FALSE
glnP,0.195454545,15.03097165,FALSE,TRUE,FALSE
glnH,0.140562249,9.596800941,FALSE,TRUE,FALSE
dps,0.21031746,16.39668287,FALSE,TRUE,FALSE
rhtA,0.226351351,17.83298732,FALSE,TRUE,FALSE
ompX,0.176356589,13.21892043,FALSE,TRUE,FALSE
ybiP,0.219065657,17.18475541,FALSE,TRUE,FALSE
mntS,0.162790698,11.88541505,FALSE,TRUE,FALSE
mntR,0.145299145,10.09679587,FALSE,TRUE,FALSE
ybiR,0.186773905,14.21597417,FALSE,TRUE,FALSE
ldtB,0.193268187,14.82697801,FALSE,TRUE,FALSE
ybiT,0.156936598,11.29619063,FALSE,TRUE,FALSE
ybiU,0.197472354,15.21850425,FALSE,TRUE,FALSE
ybiV,0.140931373,9.636026708,FALSE,TRUE,FALSE
ybiW,0.186600904,14.1995907,FALSE,TRUE,FALSE
ybiY,0.171111111,12.70829223,FALSE,TRUE,FALSE
fsaA,0.156862745,11.28869982,FALSE,TRUE,FALSE
moeB,0.209333333,16.3073297,FALSE,TRUE,FALSE
moeA,0.17961165,13.53282313,FALSE,TRUE,FALSE
iaaA,0.191511387,14.66245088,FALSE,TRUE,FALSE
gsiA,0.170405983,12.63918479,FALSE,TRUE,FALSE
gsiB,0.160493827,11.65528617,FALSE,TRUE,FALSE
gsiC,0.179153094,13.48873546,FALSE,TRUE,FALSE
gsiD,0.201754386,15.61419993,FALSE,TRUE,FALSE
yliE,0.271604938,21.7207342,FALSE,TRUE,FALSE
yliF,0.371708051,29.72919142,FALSE,TRUE,FALSE
rimO,0.187028658,14.24008936,FALSE,TRUE,FALSE
bssR,0.197916667,15.25970485,FALSE,TRUE,FALSE
yliI,0.134408602,8.935960319,FALSE,TRUE,FALSE
gstB,0.178628389,13.43823475,FALSE,TRUE,FALSE
dacC,0.180382377,13.60682731,FALSE,TRUE,FALSE
deoR,0.140974967,9.640656319,FALSE,TRUE,FALSE
ybjG,0.165829146,12.18782689,FALSE,TRUE,FALSE
mdfA,0.184914842,14.03961859,FALSE,TRUE,FALSE
ybjH,0.171929825,12.78839101,FALSE,TRUE,FALSE
ybjI,0.215686275,16.88162535,FALSE,TRUE,FALSE
ybjJ,0.17535153,13.12154577,FALSE,TRUE,FALSE
rcdA,0.189944134,14.51520562,FALSE,TRUE,FALSE
ybjL,0.236654804,18.73811444,FALSE,TRUE,FALSE
ybjM,0.211640212,16.51655335,FALSE,TRUE,FALSE
grxA,0.186046512,14.14705054,FALSE,TRUE,FALSE
ybjC,0.163194444,11.92573016,FALSE,TRUE,FALSE
nfsA,0.226832642,17.87556307,FALSE,TRUE,FALSE
rimK,0.156146179,11.21594317,FALSE,TRUE,FALSE
ybjN,0.146750524,10.24856479,FALSE,TRUE,FALSE
potF,0.133872417,8.877740354,FALSE,TRUE,FALSE
potG,0.171957672,12.79111278,FALSE,TRUE,FALSE
potH,0.14884696,10.4666475,FALSE,TRUE,FALSE
potI,0.125295508,7.931411879,FALSE,TRUE,FALSE
ybjO,0.159509202,11.55622164,FALSE,TRUE,FALSE
rlmC,0.181737589,13.73666073,FALSE,TRUE,FALSE
artJ,0.140710383,9.61254819,FALSE,TRUE,FALSE
artM,0.204783259,15.89228614,FALSE,TRUE,FALSE
artQ,0.171548117,12.75106541,FALSE,TRUE,FALSE
artI,0.174863388,13.07417412,FALSE,TRUE,FALSE
artP,0.17558299,13.14398983,FALSE,TRUE,FALSE
ybjP,0.23255814,18.37979976,FALSE,TRUE,FALSE
ybjQ,0.132716049,8.751817435,FALSE,TRUE,FALSE
amiD,0.164861613,12.09177482,FALSE,TRUE,FALSE
ybjS,0.181459566,13.71005545,FALSE,TRUE,FALSE
ybjT,0.178197065,13.39667886,FALSE,TRUE,FALSE
ltaE,0.176646707,13.2469883,FALSE,TRUE,FALSE
poxB,0.165212333,12.12661882,FALSE,TRUE,FALSE
hcr,0.175438596,13.12998968,FALSE,TRUE,FALSE
hcp,0.165759226,12.18089314,FALSE,TRUE,FALSE
ybjE,0.304444444,24.42210879,FALSE,TRUE,FALSE
aqpZ,0.228448276,18.01826752,FALSE,TRUE,FALSE
ybjD,0.184448463,13.99527228,FALSE,TRUE,FALSE
ybjX,0.16918429,12.51918172,FALSE,TRUE,FALSE
macA,0.159498208,11.5551141,FALSE,TRUE,FALSE
macB,0.163841808,11.99028674,FALSE,TRUE,FALSE
cspD,0.177777778,13.35624551,FALSE,TRUE,FALSE
clpS,0.121495327,7.502446827,FALSE,TRUE,FALSE
clpA,0.155906895,11.19161647,FALSE,TRUE,FALSE
infA,0.00456621,-21.1325582,TRUE,FALSE,FALSE
aat,0.190070922,14.52713415,FALSE,TRUE,FALSE
cydC,0.036585366,-5.469436285,TRUE,FALSE,FALSE
cydD,0.042444822,-4.139466553,TRUE,FALSE,FALSE
trxB,0.110766046,6.254953451,FALSE,TRUE,FALSE
lrp,0.197979798,15.26555621,FALSE,TRUE,FALSE
ftsK,0.117293233,7.020558521,FALSE,TRUE,FALSE
lolA,0.003267974,-23.42227814,TRUE,FALSE,FALSE
rarA,0.134672619,8.964589046,FALSE,TRUE,FALSE
serS,0.004640371,-21.02159143,TRUE,FALSE,FALSE
dmsA,0.130879346,8.550773407,FALSE,TRUE,FALSE
dmsB,0.103559871,5.382866761,FALSE,TRUE,FALSE
dmsC,0.195601852,15.04468585,FALSE,TRUE,FALSE
ycaC,0.132376396,8.714735828,FALSE,TRUE,FALSE
ycaD,0.181897302,13.75193738,FALSE,TRUE,FALSE
ycaM,0.343116702,27.50517998,FALSE,TRUE,FALSE
ycaN,0.319031903,25.59627993,FALSE,TRUE,FALSE
ycaK,0.357021997,28.59211504,FALSE,TRUE,FALSE
pflA,0.171390013,12.73559551,FALSE,TRUE,FALSE
pflB,0.179150241,13.48846103,FALSE,TRUE,FALSE
focA,0.280885781,22.49305382,FALSE,TRUE,FALSE
ycaO,0.241908007,19.19469403,FALSE,TRUE,FALSE
ycaP,0.189033189,14.42941479,FALSE,TRUE,FALSE
serC,0.160697888,11.67578579,FALSE,TRUE,FALSE
aroA,0.193925234,14.88837054,FALSE,TRUE,FALSE
ycaL,0.183006536,13.85789613,FALSE,TRUE,FALSE
cmk,0.049707602,-2.664167892,FALSE,FALSE,TRUE
rpsA,0.015531661,-12.38469926,TRUE,FALSE,FALSE
