,gene_name,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,b_number,gene_product,growth_rate_hr,go_terms,tot_per_cell,fg_per_cell,dataset,dataset_name,strain
0,rbsR,MOPS complete,93.0,0.005652160559999999,information storage and processing,transcription,K,b3753,DNA-binding transcriptional dual regulator RbsR,1.934364224818452,GO:0005515; GO:0048029; GO:0001216; GO:0045893; GO:0003677; GO:0006355; GO:0005829; GO:0000986,102.34570225728815,0.006220154212732763,li_2014,Li et al. 2014,MG1655
0,rbsR,MOPS minimal,30.0,0.0018232775999999999,information storage and processing,transcription,K,b3753,DNA-binding transcriptional dual regulator RbsR,0.738700370046123,GO:0005515; GO:0048029; GO:0001216; GO:0045893; GO:0003677; GO:0006355; GO:0005829; GO:0000986,34.242697582471635,0.0020811314488564893,li_2014,Li et al. 2014,MG1655
0,rcnA,MOPS complete,48.0,0.00242378592,metabolism,inorganic ion transport and metabolism,P,b2106,Ni2+/Co2+ exporter,1.934364224818452,GO:0010045; GO:0032025; GO:0046583; GO:0035784; GO:0005887; GO:0035444; GO:0015099; GO:0005886; GO:0016021; GO:0016020; GO:0015675; GO:0006824; GO:0006811,52.82358826182614,0.0026673556140185727,li_2014,Li et al. 2014,MG1655
0,rcnA,MOPS minimal,360.0,0.0181783944,metabolism,inorganic ion transport and metabolism,P,b2106,Ni2+/Co2+ exporter,0.738700370046123,GO:0010045; GO:0032025; GO:0046583; GO:0035784; GO:0005887; GO:0035444; GO:0015099; GO:0005886; GO:0016021; GO:0016020; GO:0015675; GO:0006824; GO:0006811,410.9123709896596,0.020749242065803194,li_2014,Li et al. 2014,MG1655
0,rcnR,MOPS complete,287.0,0.00482804028,information storage and processing,transcription,K,b2105,DNA-binding transcriptional repressor RcnR,1.934364224818452,GO:0046872; GO:0005829; GO:0006355; GO:0003677; GO:0005737; GO:0045892,315.8410381488355,0.005313216913796496,li_2014,Li et al. 2014,MG1655
0,rcnR,MOPS complete without methionine,337.0,0.00566916228,information storage and processing,transcription,K,b2105,DNA-binding transcriptional repressor RcnR,1.5693898427772346,GO:0046872; GO:0005829; GO:0006355; GO:0003677; GO:0005737; GO:0045892,412.12307179027675,0.006932915647807623,li_2014,Li et al. 2014,MG1655
0,rcnR,MOPS minimal,700.0,0.011775708,information storage and processing,transcription,K,b2105,DNA-binding transcriptional repressor RcnR,0.738700370046123,GO:0046872; GO:0005829; GO:0006355; GO:0003677; GO:0005737; GO:0045892,798.9962769243382,0.013441066928783062,li_2014,Li et al. 2014,MG1655
0,rcsA,MOPS minimal,74.0,0.00288870544,information storage and processing,transcription,K,b1951,DNA-binding transcriptional activator RcsA,0.738700370046123,GO:0050896; GO:0006355; GO:0003677; GO:0005829; GO:0006351,84.46532070343004,0.003297235559558689,li_2014,Li et al. 2014,MG1655
0,rcsB,MOPS complete,5968.0,0.23450575648,information storage and processing,transcription,K,b2217,"Pasp56 RcsB // ""DNA-binding transcriptional activator RcsB""",1.934364224818452,GO:0005829; GO:0046677; GO:0044011; GO:0031346; GO:0005515; GO:0045893; GO:0045892; GO:0001216; GO:0001217; GO:0006355; GO:0003677; GO:0000160; GO:0006351,6567.732807220384,0.25807157344432474,li_2014,Li et al. 2014,MG1655
0,rcsB,MOPS complete without methionine,3526.0,0.13855015035999999,information storage and processing,transcription,K,b2217,"Pasp56 RcsB // ""DNA-binding transcriptional activator RcsB""",1.5693898427772346,GO:0005829; GO:0046677; GO:0044011; GO:0031346; GO:0005515; GO:0045893; GO:0045892; GO:0001216; GO:0001217; GO:0006355; GO:0003677; GO:0000160; GO:0006351,4312.005789710729,0.16943535182008282,li_2014,Li et al. 2014,MG1655
0,rcsB,MOPS minimal,2820.0,0.11080868519999999,information storage and processing,transcription,K,b2217,"Pasp56 RcsB // ""DNA-binding transcriptional activator RcsB""",0.738700370046123,GO:0005829; GO:0046677; GO:0044011; GO:0031346; GO:0005515; GO:0045893; GO:0045892; GO:0001216; GO:0001217; GO:0006355; GO:0003677; GO:0000160; GO:0006351,3218.8135727523336,0.12647960989383,li_2014,Li et al. 2014,MG1655
0,rcsC,MOPS complete,102.0,0.01803359592,cellular processes and signaling,signal transduction mechanisms,T,b2218,"RcsC-phospho-L-aspartate // ""RcsC-N-phospho-L-histidine"" // ""histidine kinase RcsC""",1.934364224818452,GO:0005886; GO:0005887; GO:0023014; GO:0018106; GO:0016772; GO:0016740; GO:0016310; GO:0016301; GO:0016020; GO:0007165; GO:0006355; GO:0005524; GO:0004673; GO:0000166; GO:0046777; GO:0044010; GO:0071470; GO:0016021; GO:0000160; GO:0000155,112.25012505638055,0.01984581761996308,li_2014,Li et al. 2014,MG1655
0,rcsC,MOPS complete without methionine,60.0,0.010607997599999999,cellular processes and signaling,signal transduction mechanisms,T,b2218,"RcsC-phospho-L-aspartate // ""RcsC-N-phospho-L-histidine"" // ""histidine kinase RcsC""",1.5693898427772346,GO:0005886; GO:0005887; GO:0023014; GO:0018106; GO:0016772; GO:0016740; GO:0016310; GO:0016301; GO:0016020; GO:0007165; GO:0006355; GO:0005524; GO:0004673; GO:0000166; GO:0046777; GO:0044010; GO:0071470; GO:0016021; GO:0000160; GO:0000155,73.3750276184469,0.012972701947940306,li_2014,Li et al. 2014,MG1655
0,rcsC,MOPS minimal,70.0,0.012375997199999999,cellular processes and signaling,signal transduction mechanisms,T,b2218,"RcsC-phospho-L-aspartate // ""RcsC-N-phospho-L-histidine"" // ""histidine kinase RcsC""",0.738700370046123,GO:0005886; GO:0005887; GO:0023014; GO:0018106; GO:0016772; GO:0016740; GO:0016310; GO:0016301; GO:0016020; GO:0007165; GO:0006355; GO:0005524; GO:0004673; GO:0000166; GO:0046777; GO:0044010; GO:0071470; GO:0016021; GO:0000160; GO:0000155,79.89962769243381,0.014126250980037188,li_2014,Li et al. 2014,MG1655
0,rcsD,MOPS complete,287.0,0.047819228240000004,cellular processes and signaling,signal transduction mechanisms,T,b2216,"RcsD-N-phospho-L-histidine // ""RcsD phosphotransferase""",1.934364224818452,GO:0005886; GO:0046777; GO:0023014; GO:0016774; GO:0004673; GO:0000155; GO:0005515; GO:0016740; GO:0016301; GO:0016021; GO:0016020; GO:0005524; GO:0000166; GO:0016310; GO:0009927; GO:0005887; GO:0018106; GO:0000160,315.8410381488355,0.05262465049058436,li_2014,Li et al. 2014,MG1655
0,rcsD,MOPS complete without methionine,187.0,0.031157476240000002,cellular processes and signaling,signal transduction mechanisms,T,b2216,"RcsD-N-phospho-L-histidine // ""RcsD phosphotransferase""",1.5693898427772346,GO:0005886; GO:0046777; GO:0023014; GO:0016774; GO:0004673; GO:0000155; GO:0005515; GO:0016740; GO:0016301; GO:0016021; GO:0016020; GO:0005524; GO:0000166; GO:0016310; GO:0009927; GO:0005887; GO:0018106; GO:0000160,228.6855027441595,0.038103011327185056,li_2014,Li et al. 2014,MG1655
0,rcsD,MOPS minimal,179.0,0.029824536080000002,cellular processes and signaling,signal transduction mechanisms,T,b2216,"RcsD-N-phospho-L-histidine // ""RcsD phosphotransferase""",0.738700370046123,GO:0005886; GO:0046777; GO:0023014; GO:0016774; GO:0004673; GO:0000155; GO:0005515; GO:0016740; GO:0016301; GO:0016021; GO:0016020; GO:0005524; GO:0000166; GO:0016310; GO:0009927; GO:0005887; GO:0018106; GO:0000160,204.31476224208075,0.034042418984165136,li_2014,Li et al. 2014,MG1655
0,rcsF,MOPS complete,3116.0,0.07325896728,Not Assigned,Not Assigned,Not Assigned,b0196,sensor lipoprotein RcsF,1.934364224818452,GO:0036406; GO:0035556; GO:0070299; GO:0036460; GO:0007165; GO:0031240; GO:0031241; GO:0005515; GO:0016020; GO:0009279,3429.1312713302136,0.0806208650851107,li_2014,Li et al. 2014,MG1655
0,rcsF,MOPS complete without methionine,1050.0,0.024686109,Not Assigned,Not Assigned,Not Assigned,b0196,sensor lipoprotein RcsF,1.5693898427772346,GO:0036406; GO:0035556; GO:0070299; GO:0036460; GO:0007165; GO:0031240; GO:0031241; GO:0005515; GO:0016020; GO:0009279,1284.0629833228206,0.030189065494449843,li_2014,Li et al. 2014,MG1655
0,rcsF,MOPS minimal,1180.0,0.0277424844,Not Assigned,Not Assigned,Not Assigned,b0196,sensor lipoprotein RcsF,0.738700370046123,GO:0036406; GO:0035556; GO:0070299; GO:0036460; GO:0007165; GO:0031240; GO:0031241; GO:0005515; GO:0016020; GO:0009279,1346.8794382438844,0.0316659167831879,li_2014,Li et al. 2014,MG1655
0,rdgB,MOPS complete,1397.0,0.048789861780000006,metabolism,nucleotide transport and metabolism,F,b2954,dITP/XTP pyrophosphatase,1.934364224818452,GO:0042803; GO:0036222; GO:0036220; GO:0035870; GO:0009146; GO:0005829; GO:0046872; GO:0016787; GO:0017111; GO:0009117; GO:0000166; GO:0047429; GO:0009143; GO:0000287,1537.386516703565,0.05369282437537767,li_2014,Li et al. 2014,MG1655
0,rdgB,MOPS complete without methionine,930.0,0.0324800082,metabolism,nucleotide transport and metabolism,F,b2954,dITP/XTP pyrophosphatase,1.5693898427772346,GO:0042803; GO:0036222; GO:0036220; GO:0035870; GO:0009146; GO:0005829; GO:0046872; GO:0016787; GO:0017111; GO:0009117; GO:0000166; GO:0047429; GO:0009143; GO:0000287,1137.3129280859268,0.0397203583120397,li_2014,Li et al. 2014,MG1655
0,rdgB,MOPS minimal,448.0,0.015646283520000002,metabolism,nucleotide transport and metabolism,F,b2954,dITP/XTP pyrophosphatase,0.738700370046123,GO:0042803; GO:0036222; GO:0036220; GO:0035870; GO:0009146; GO:0005829; GO:0046872; GO:0016787; GO:0017111; GO:0009117; GO:0000166; GO:0047429; GO:0009143; GO:0000287,511.3576172315764,0.017859031828832327,li_2014,Li et al. 2014,MG1655
0,rdgC,MOPS complete,2964.0,0.16725371832000002,information storage and processing,"Replication, recombination, and repair",L,b0393,nucleoid-associated protein RdgC,1.934364224818452,GO:0009295; GO:0005829; GO:0043590; GO:0003690; GO:0003697; GO:0000018; GO:0006310; GO:0005737,3261.8565751677643,0.18406128232906518,li_2014,Li et al. 2014,MG1655
0,rdgC,MOPS complete without methionine,1686.0,0.09513824868000001,information storage and processing,"Replication, recombination, and repair",L,b0393,nucleoid-associated protein RdgC,1.5693898427772346,GO:0009295; GO:0005829; GO:0043590; GO:0003690; GO:0003697; GO:0000018; GO:0006310; GO:0005737,2061.838276078358,0.11634619374109449,li_2014,Li et al. 2014,MG1655
0,rdgC,MOPS minimal,681.0,0.038427726780000004,information storage and processing,"Replication, recombination, and repair",L,b0393,nucleoid-associated protein RdgC,0.738700370046123,GO:0009295; GO:0005829; GO:0043590; GO:0003690; GO:0003697; GO:0000018; GO:0006310; GO:0005737,777.3092351221061,0.04386230089697955,li_2014,Li et al. 2014,MG1655
0,recA,MOPS complete,10377.0,0.6541160628599999,information storage and processing,"Replication, recombination, and repair",L,b2699,DNA recombination/repair protein RecA,1.934364224818452,GO:0003684; GO:0009314; GO:0010212; GO:0003677; GO:0005515; GO:0008094; GO:0006259; GO:0048870; GO:0006974; GO:0005524; GO:0003697; GO:0000166; GO:0006281; GO:0009432; GO:0006310; GO:0005737,11419.799487353539,0.719849116249238,li_2014,Li et al. 2014,MG1655
0,recA,MOPS complete without methionine,5850.0,0.368755803,information storage and processing,"Replication, recombination, and repair",L,b2699,DNA recombination/repair protein RecA,1.5693898427772346,GO:0003684; GO:0009314; GO:0010212; GO:0003677; GO:0005515; GO:0008094; GO:0006259; GO:0048870; GO:0006974; GO:0005524; GO:0003697; GO:0000166; GO:0006281; GO:0009432; GO:0006310; GO:0005737,7154.065192798573,0.45095778715979273,li_2014,Li et al. 2014,MG1655
0,recA,MOPS minimal,2926.0,0.18444093667999997,information storage and processing,"Replication, recombination, and repair",L,b2699,DNA recombination/repair protein RecA,0.738700370046123,GO:0003684; GO:0009314; GO:0010212; GO:0003677; GO:0005515; GO:0008094; GO:0006259; GO:0048870; GO:0006974; GO:0005524; GO:0003697; GO:0000166; GO:0006281; GO:0009432; GO:0006310; GO:0005737,3339.8044375437335,0.21052517388536796,li_2014,Li et al. 2014,MG1655
0,recB,MOPS complete,93.0,0.02068059042,information storage and processing,"Replication, recombination, and repair",L,b2820,exodeoxyribonuclease V subunit RecB,1.934364224818452,GO:0000725; GO:0000287; GO:0000724; GO:0015616; GO:0004520; GO:0008094; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0046872; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004527; GO:0004518; GO:0004386; GO:0000166; GO:0003677; GO:0005515; GO:0009338; GO:0005524; GO:0003678; GO:0008854; GO:0006310,102.34570225728815,0.022758812361615543,li_2014,Li et al. 2014,MG1655
0,recB,MOPS complete without methionine,33.0,0.0073382740200000005,information storage and processing,"Replication, recombination, and repair",L,b2820,exodeoxyribonuclease V subunit RecB,1.5693898427772346,GO:0000725; GO:0000287; GO:0000724; GO:0015616; GO:0004520; GO:0008094; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0046872; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004527; GO:0004518; GO:0004386; GO:0000166; GO:0003677; GO:0005515; GO:0009338; GO:0005524; GO:0003678; GO:0008854; GO:0006310,40.35626519014579,0.008974100981487189,li_2014,Li et al. 2014,MG1655
0,recB,MOPS minimal,36.0,0.00800538984,information storage and processing,"Replication, recombination, and repair",L,b2820,exodeoxyribonuclease V subunit RecB,0.738700370046123,GO:0000725; GO:0000287; GO:0000724; GO:0015616; GO:0004520; GO:0008094; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0046872; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004527; GO:0004518; GO:0004386; GO:0000166; GO:0003677; GO:0005515; GO:0009338; GO:0005524; GO:0003678; GO:0008854; GO:0006310,41.09123709896596,0.009137538110697032,li_2014,Li et al. 2014,MG1655
0,recC,MOPS complete,118.0,0.02523855036,information storage and processing,"Replication, recombination, and repair",L,b2822,exodeoxyribonuclease V subunit RecC,1.934364224818452,GO:0003678; GO:0004527; GO:0000724; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0003677; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004518; GO:0004386; GO:0005524; GO:0000166; GO:0009338; GO:0005515; GO:0008854; GO:0006310,129.85798781032258,0.027774808177958417,li_2014,Li et al. 2014,MG1655
0,recC,MOPS complete without methionine,88.0,0.018821969759999998,information storage and processing,"Replication, recombination, and repair",L,b2822,exodeoxyribonuclease V subunit RecC,1.5693898427772346,GO:0003678; GO:0004527; GO:0000724; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0003677; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004518; GO:0004386; GO:0005524; GO:0000166; GO:0009338; GO:0005515; GO:0008854; GO:0006310,107.61670717372212,0.02301770918289287,li_2014,Li et al. 2014,MG1655
0,recC,MOPS minimal,41.0,0.00876932682,information storage and processing,"Replication, recombination, and repair",L,b2822,exodeoxyribonuclease V subunit RecC,0.738700370046123,GO:0003678; GO:0004527; GO:0000724; GO:0009314; GO:0090305; GO:0032508; GO:0005829; GO:0003677; GO:0044355; GO:0016787; GO:0006974; GO:0006281; GO:0004518; GO:0004386; GO:0005524; GO:0000166; GO:0009338; GO:0005515; GO:0008854; GO:0006310,46.79835336271123,0.010009513543303922,li_2014,Li et al. 2014,MG1655
0,recD,MOPS complete,113.0,0.01254947716,information storage and processing,"Replication, recombination, and repair",L,b2819,exodeoxyribonuclease V subunit RecD,1.934364224818452,GO:0032508; GO:0003678; GO:0006302; GO:0000724; GO:0006310; GO:0008854; GO:0004386; GO:0005524; GO:0009338; GO:0017116; GO:0006974; GO:0000166; GO:0004518; GO:0004527; GO:0006281; GO:0016787; GO:0003677; GO:0005829; GO:0090305,124.3555306997157,0.01381059196668815,li_2014,Li et al. 2014,MG1655
0,recD,MOPS complete without methionine,47.0,0.00521969404,information storage and processing,"Replication, recombination, and repair",L,b2819,exodeoxyribonuclease V subunit RecD,1.5693898427772346,GO:0032508; GO:0003678; GO:0006302; GO:0000724; GO:0006310; GO:0008854; GO:0004386; GO:0005524; GO:0009338; GO:0017116; GO:0006974; GO:0000166; GO:0004518; GO:0004527; GO:0006281; GO:0016787; GO:0003677; GO:0005829; GO:0090305,57.477104967783404,0.006383253239080711,li_2014,Li et al. 2014,MG1655
0,recD,MOPS minimal,46.0,0.00510863672,information storage and processing,"Replication, recombination, and repair",L,b2819,exodeoxyribonuclease V subunit RecD,0.738700370046123,GO:0032508; GO:0003678; GO:0006302; GO:0000724; GO:0006310; GO:0008854; GO:0004386; GO:0005524; GO:0009338; GO:0017116; GO:0006974; GO:0000166; GO:0004518; GO:0004527; GO:0006281; GO:0016787; GO:0003677; GO:0005829; GO:0090305,52.50546962645651,0.005831116742055661,li_2014,Li et al. 2014,MG1655
0,recE,MOPS complete,15.0,0.0023995631999999996,Not Assigned,Not Assigned,Not Assigned,b1350,"Rac prophage; exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific",1.934364224818452,GO:0042802; GO:0006259; GO:0090305; GO:0016787; GO:0004527; GO:0004518; GO:0051908,16.507371331820668,0.002640698718438124,li_2014,Li et al. 2014,MG1655
0,recE,MOPS minimal,8.0,0.0012797670399999999,Not Assigned,Not Assigned,Not Assigned,b1350,"Rac prophage; exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific",0.738700370046123,GO:0042802; GO:0006259; GO:0090305; GO:0016787; GO:0004527; GO:0004518; GO:0051908,9.131386021992435,0.0014607558575578292,li_2014,Li et al. 2014,MG1655
0,recF,MOPS complete,149.0,0.010020732760000001,information storage and processing,"Replication, recombination, and repair",L,b3700,DNA repair protein RecF,1.934364224818452,GO:0009314; GO:0006302; GO:0005829; GO:0006974; GO:0006281; GO:0003697; GO:0009411; GO:0000731; GO:0009432; GO:0006260; GO:0005524; GO:0005515; GO:0003677; GO:0000166; GO:0005737,163.9732218960853,0.011027730445750682,li_2014,Li et al. 2014,MG1655
0,recF,MOPS complete without methionine,68.0,0.004573220320000001,information storage and processing,"Replication, recombination, and repair",L,b3700,DNA repair protein RecF,1.5693898427772346,GO:0009314; GO:0006302; GO:0005829; GO:0006974; GO:0006281; GO:0003697; GO:0009411; GO:0000731; GO:0009432; GO:0006260; GO:0005524; GO:0005515; GO:0003677; GO:0000166; GO:0005737,83.15836463423982,0.005592669454754043,li_2014,Li et al. 2014,MG1655
0,recF,MOPS minimal,41.0,0.00275738284,information storage and processing,"Replication, recombination, and repair",L,b3700,DNA repair protein RecF,0.738700370046123,GO:0009314; GO:0006302; GO:0005829; GO:0006974; GO:0006281; GO:0003697; GO:0009411; GO:0000731; GO:0009432; GO:0006260; GO:0005524; GO:0005515; GO:0003677; GO:0000166; GO:0005737,46.79835336271123,0.0031473408903072257,li_2014,Li et al. 2014,MG1655
0,recG,MOPS complete,112.0,0.0142098656,information storage and processing,"Replication, recombination, and repair",L,b3652,ATP-dependent DNA helicase RecG,1.934364224818452,GO:0005515; GO:0009314; GO:0016787; GO:0004386; GO:0003676; GO:0005829; GO:0032508; GO:0009379; GO:0006974; GO:0006310; GO:0006281; GO:0005524; GO:0003678; GO:0003677; GO:0000166,123.25503927759432,0.015637835202297647,li_2014,Li et al. 2014,MG1655
0,recG,MOPS complete without methionine,85.0,0.010784273,information storage and processing,"Replication, recombination, and repair",L,b3652,ATP-dependent DNA helicase RecG,1.5693898427772346,GO:0005515; GO:0009314; GO:0016787; GO:0004386; GO:0003676; GO:0005829; GO:0032508; GO:0009379; GO:0006974; GO:0006310; GO:0006281; GO:0005524; GO:0003678; GO:0003677; GO:0000166,103.94795579279977,0.013188272153664521,li_2014,Li et al. 2014,MG1655
0,recG,MOPS minimal,56.0,0.0071049328,information storage and processing,"Replication, recombination, and repair",L,b3652,ATP-dependent DNA helicase RecG,0.738700370046123,GO:0005515; GO:0009314; GO:0016787; GO:0004386; GO:0003676; GO:0005829; GO:0032508; GO:0009379; GO:0006974; GO:0006310; GO:0006281; GO:0005524; GO:0003678; GO:0003677; GO:0000166,63.91970215394705,0.008109735507139447,li_2014,Li et al. 2014,MG1655
0,recJ,MOPS complete,504.0,0.053033772959999996,information storage and processing,"Replication, recombination, and repair",L,b2892,ssDNA-specific exonuclease RecJ,1.934364224818452,GO:0005515; GO:0010165; GO:0045145; GO:0090305; GO:0005829; GO:0008409; GO:0006310; GO:0006281; GO:0003676; GO:0016787; GO:0004527; GO:0004518,554.6476767491745,0.05836321222521267,li_2014,Li et al. 2014,MG1655
0,recJ,MOPS complete without methionine,259.0,0.02725346666,information storage and processing,"Replication, recombination, and repair",L,b2892,ssDNA-specific exonuclease RecJ,1.5693898427772346,GO:0005515; GO:0010165; GO:0045145; GO:0090305; GO:0005829; GO:0008409; GO:0006310; GO:0006281; GO:0003676; GO:0016787; GO:0004527; GO:0004518,316.7355358862958,0.03332873114793203,li_2014,Li et al. 2014,MG1655
0,recJ,MOPS minimal,118.0,0.01241663732,information storage and processing,"Replication, recombination, and repair",L,b2892,ssDNA-specific exonuclease RecJ,0.738700370046123,GO:0005515; GO:0010165; GO:0045145; GO:0090305; GO:0005829; GO:0008409; GO:0006310; GO:0006281; GO:0003676; GO:0016787; GO:0004527; GO:0004518,134.68794382438844,0.014172638557999702,li_2014,Li et al. 2014,MG1655
0,recN,MOPS complete,407.0,0.04148036552,information storage and processing,"Replication, recombination, and repair",L,b2616,DNA repair protein RecN,1.934364224818452,GO:0010165; GO:0009411; GO:0010212; GO:0000725; GO:0036298; GO:0043590; GO:0009314; GO:0005515; GO:0006310; GO:0006281; GO:0005737; GO:0005829; GO:0000724; GO:0006302; GO:0006974; GO:0005524; GO:0000166; GO:0009432,447.9000088034008,0.04564878644121937,li_2014,Li et al. 2014,MG1655
0,recN,MOPS complete without methionine,331.0,0.03373464616,information storage and processing,"Replication, recombination, and repair",L,b2616,DNA repair protein RecN,1.5693898427772346,GO:0010165; GO:0009411; GO:0010212; GO:0000725; GO:0036298; GO:0043590; GO:0009314; GO:0005515; GO:0006310; GO:0006281; GO:0005737; GO:0005829; GO:0000724; GO:0006302; GO:0006974; GO:0005524; GO:0000166; GO:0009432,404.78556902843206,0.04125467656147556,li_2014,Li et al. 2014,MG1655
0,recN,MOPS minimal,131.0,0.01335117416,information storage and processing,"Replication, recombination, and repair",L,b2616,DNA repair protein RecN,0.738700370046123,GO:0010165; GO:0009411; GO:0010212; GO:0000725; GO:0036298; GO:0043590; GO:0009314; GO:0005515; GO:0006310; GO:0006281; GO:0005737; GO:0005829; GO:0000724; GO:0006302; GO:0006974; GO:0005524; GO:0000166; GO:0009432,149.52644611012613,0.015239340637726325,li_2014,Li et al. 2014,MG1655
0,recO,MOPS complete,85.0,0.0038648701,information storage and processing,"Replication, recombination, and repair",L,b2565,DNA repair protein RecO,1.934364224818452,GO:0009314; GO:0005829; GO:0006974; GO:0006281; GO:0006310; GO:0005737,93.54177088031712,0.004253256392663392,li_2014,Li et al. 2014,MG1655
0,recO,MOPS minimal,34.0,0.00154594804,information storage and processing,"Replication, recombination, and repair",L,b2565,DNA repair protein RecO,0.738700370046123,GO:0009314; GO:0005829; GO:0006974; GO:0006281; GO:0006310; GO:0005737,38.808390593467855,0.0017645810403978254,li_2014,Li et al. 2014,MG1655
0,recQ,MOPS complete,155.0,0.017589799899999998,information storage and processing,"Replication, recombination, and repair",L,b3822,ATP-dependent DNA helicase RecQ,1.934364224818452,GO:0043138; GO:0032508; GO:0005694; GO:0003678; GO:0009378; GO:0005829; GO:0044237; GO:0016887; GO:0016787; GO:0008094; GO:0004386; GO:0003824; GO:0003676; GO:0006974; GO:0006260; GO:0000166; GO:0046914; GO:0043590; GO:0030894; GO:0017117; GO:0017116; GO:0008270; GO:0005515; GO:0009432; GO:0005524; GO:0003677; GO:0006281; GO:0006310; GO:0005737,170.57617042881358,0.019357423906781468,li_2014,Li et al. 2014,MG1655
0,recQ,MOPS complete without methionine,87.0,0.00987298446,information storage and processing,"Replication, recombination, and repair",L,b3822,ATP-dependent DNA helicase RecQ,1.5693898427772346,GO:0043138; GO:0032508; GO:0005694; GO:0003678; GO:0009378; GO:0005829; GO:0044237; GO:0016887; GO:0016787; GO:0008094; GO:0004386; GO:0003824; GO:0003676; GO:0006974; GO:0006260; GO:0000166; GO:0046914; GO:0043590; GO:0030894; GO:0017117; GO:0017116; GO:0008270; GO:0005515; GO:0009432; GO:0005524; GO:0003677; GO:0006281; GO:0006310; GO:0005737,106.39379004674801,0.012073841790483283,li_2014,Li et al. 2014,MG1655
0,recQ,MOPS minimal,63.0,0.00714940254,information storage and processing,"Replication, recombination, and repair",L,b3822,ATP-dependent DNA helicase RecQ,0.738700370046123,GO:0043138; GO:0032508; GO:0005694; GO:0003678; GO:0009378; GO:0005829; GO:0044237; GO:0016887; GO:0016787; GO:0008094; GO:0004386; GO:0003824; GO:0003676; GO:0006974; GO:0006260; GO:0000166; GO:0046914; GO:0043590; GO:0030894; GO:0017117; GO:0017116; GO:0008270; GO:0005515; GO:0009432; GO:0005524; GO:0003677; GO:0006281; GO:0006310; GO:0005737,71.90966492319043,0.008160494302419151,li_2014,Li et al. 2014,MG1655
0,recR,MOPS complete,1342.0,0.04892741435999999,information storage and processing,"Replication, recombination, and repair",L,b0472,DNA repair protein RecR,1.934364224818452,GO:0009314; GO:0006974; GO:0006281; GO:0003677; GO:0005829; GO:0009411; GO:0000731; GO:0046872; GO:0006310,1476.8594884868892,0.05384419980975832,li_2014,Li et al. 2014,MG1655
0,recR,MOPS complete without methionine,485.0,0.0176824113,information storage and processing,"Replication, recombination, and repair",L,b0472,DNA repair protein RecR,1.5693898427772346,GO:0009314; GO:0006974; GO:0006281; GO:0003677; GO:0005829; GO:0009411; GO:0000731; GO:0046872; GO:0006310,593.1148065824458,0.021624123624970626,li_2014,Li et al. 2014,MG1655
0,recR,MOPS minimal,226.0,0.00823963908,information storage and processing,"Replication, recombination, and repair",L,b0472,DNA repair protein RecR,0.738700370046123,GO:0009314; GO:0006974; GO:0006281; GO:0003677; GO:0005829; GO:0009411; GO:0000731; GO:0046872; GO:0006310,257.9616551212863,0.009404915640171827,li_2014,Li et al. 2014,MG1655
0,recT,MOPS complete,28.0,0.0013814320799999998,information storage and processing,"Replication, recombination, and repair",L,b1349,Rac prophage; recombinase RecT,1.934364224818452,GO:0005829; GO:0006310; GO:0006259; GO:0005515; GO:0032508; GO:0003697; GO:0032993; GO:0003677,30.81375981939858,0.001520254154283293,li_2014,Li et al. 2014,MG1655
0,recT,MOPS minimal,33.0,0.0016281163799999998,information storage and processing,"Replication, recombination, and repair",L,b1349,Rac prophage; recombinase RecT,0.738700370046123,GO:0005829; GO:0006310; GO:0006259; GO:0005515; GO:0032508; GO:0003697; GO:0032993; GO:0003677,37.6669673407188,0.0018583698943136155,li_2014,Li et al. 2014,MG1655
0,recX,MOPS complete,71.0,0.00228931264,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2698,RecA inhibitor RecX,1.934364224818452,GO:0005829; GO:0005515; GO:0043086; GO:0006281; GO:0019899; GO:0006974; GO:0006282; GO:0005737; GO:0009432,78.13489097061783,0.002519368922874046,li_2014,Li et al. 2014,MG1655
0,recX,MOPS minimal,17.0,0.0005481452800000001,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2698,RecA inhibitor RecX,0.738700370046123,GO:0005829; GO:0005515; GO:0043086; GO:0006281; GO:0019899; GO:0006974; GO:0006282; GO:0005737; GO:0009432,19.404195296733928,0.0006256657684766413,li_2014,Li et al. 2014,MG1655
